"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","wdsp","NUM_CRIMES"
"3145",0,0,0,0,0,0,0,0,0,0,0,1,2019,9.5,0.474248927038627
"3146",0,0,0,0,0,0,0,0,0,0,1,0,2019,4,0.431330472103004
"3147",0,0,0,0,0,0,0,0,0,0,1,0,2019,3.8,0.626609442060086
"3148",0,0,0,0,0,0,0,0,0,0,1,0,2019,3,0.542918454935622
"3149",0,0,0,0,0,0,0,0,0,0,1,0,2019,5.3,0.465665236051502
"3150",0,0,0,0,0,0,0,0,0,0,1,0,2019,5.6,0.560085836909871
"3151",0,0,0,0,0,0,0,0,0,0,1,0,2019,4.8,0.525751072961373
"3152",0,0,0,0,0,0,0,0,0,0,1,0,2019,8.2,0.907725321888412
"3153",0,0,0,0,0,0,0,0,0,0,1,0,2019,7,0.61587982832618
"3154",0,0,0,0,0,0,0,0,0,0,1,0,2019,8.6,0.581545064377682
"3155",0,0,0,0,0,0,0,0,0,0,1,0,2019,9,0.517167381974249
"3156",0,0,0,0,0,0,0,0,0,0,1,0,2019,7.7,0.555793991416309
"3157",0,0,0,0,0,0,0,0,0,0,1,0,2019,7.5,0.590128755364807
"3158",0,0,0,0,0,0,0,0,0,0,1,0,2019,8.9,0.566523605150215
"3159",0,0,0,0,0,0,0,0,0,0,1,0,2019,7,0.40343347639485
"3160",0,0,0,0,0,0,0,0,0,0,1,0,2019,5.9,0.551502145922747
"3161",0,0,0,0,0,0,0,0,0,0,1,0,2019,7.4,0.487124463519313
"3162",0,0,0,0,0,0,0,0,0,0,1,0,2019,9.6,0.551502145922747
"3163",0,0,0,0,0,0,0,0,0,0,1,0,2019,8.4,0.255364806866953
"3164",0,0,0,0,0,0,0,0,0,0,1,0,2019,8.3,0.452789699570815
"3165",0,0,0,0,0,0,0,0,0,0,1,0,2019,8.2,0.581545064377682
"3166",0,0,0,0,0,0,0,0,0,0,1,0,2019,11.1,0.57725321888412
"3167",0,0,0,0,0,0,0,0,0,0,1,0,2019,8,0.611587982832618
"3168",0,0,0,0,0,0,0,0,0,0,1,0,2019,7.4,0.377682403433476
"3169",0,0,0,0,0,0,0,0,0,0,1,0,2019,7.4,0.214592274678112
"3170",0,0,0,0,0,0,0,0,0,0,1,0,2019,14.2,0.278969957081545
"3171",0,0,0,0,0,0,0,0,0,0,1,0,2019,12.2,0.510729613733906
"3172",0,0,0,0,0,0,0,0,0,0,1,0,2019,12.2,0.521459227467811
"3173",0,0,0,0,0,0,0,0,0,0,1,0,2019,13.8,0.605150214592275
"3174",0,0,0,0,0,0,0,0,0,0,1,0,2019,14.2,0.585836909871245
"3175",0,0,0,0,0,0,0,0,0,0,1,0,2019,16.1,0.431330472103004
"3176",0,0,0,0,0,0,0,0,0,0,1,0,2019,12.3,0.542918454935622
"3177",0,0,0,0,0,0,0,0,0,1,0,0,2019,5.4,0.48068669527897
"3178",0,0,0,0,0,0,0,0,0,1,0,0,2019,4.4,0.407725321888412
"3179",0,0,0,0,0,0,0,0,0,1,0,0,2019,4.2,0.579399141630901
"3180",0,0,0,0,0,0,0,0,0,1,0,0,2019,4.2,0.489270386266094
"3181",0,0,0,0,0,0,0,0,0,1,0,0,2019,6.2,0.521459227467811
"3182",0,0,0,0,0,0,0,0,0,1,0,0,2019,4.8,0.521459227467811
"3183",0,0,0,0,0,0,0,0,0,1,0,0,2019,6.5,0.414163090128755
"3184",0,0,0,0,0,0,0,0,0,1,0,0,2019,8.9,0.512875536480687
"3185",0,0,0,0,0,0,0,0,0,1,0,0,2019,5,0.439914163090129
"3186",0,0,0,0,0,0,0,0,0,1,0,0,2019,5.5,0.469957081545064
"3187",0,0,0,0,0,0,0,0,0,1,0,0,2019,7.1,0.255364806866953
"3188",0,0,0,0,0,0,0,0,0,1,0,0,2019,7.3,0.504291845493562
"3189",0,0,0,0,0,0,0,0,0,1,0,0,2019,6,0.641630901287554
"3190",0,0,0,0,0,0,0,0,0,1,0,0,2019,8.8,0.856223175965665
"3191",0,0,0,0,0,0,0,0,0,1,0,0,2019,9.8,0.457081545064378
"3192",0,0,0,0,0,0,0,0,0,1,0,0,2019,7.6,0.474248927038627
"3193",0,0,0,0,0,0,0,0,0,1,0,0,2019,10.1,0.53862660944206
"3194",0,0,0,0,0,0,0,0,0,1,0,0,2019,8,0.562231759656652
"3195",0,0,0,0,0,0,0,0,0,1,0,0,2019,8.2,0.575107296137339
"3196",0,0,0,0,0,0,0,0,0,1,0,0,2019,9.2,0.379828326180258
"3197",0,0,0,0,0,0,0,0,0,1,0,0,2019,11.6,0.439914163090129
"3198",0,0,0,0,0,0,0,0,0,1,0,0,2019,9.5,0.105150214592275
"3199",0,0,0,0,0,0,0,0,0,1,0,0,2019,11.7,0.188841201716738
"3200",0,0,0,0,0,0,0,0,0,1,0,0,2019,10.1,0.255364806866953
"3201",0,0,0,0,0,0,0,0,0,1,0,0,2019,10.3,0.439914163090129
"3202",0,0,0,0,0,0,0,0,0,1,0,0,2019,11.3,0.437768240343348
"3203",0,0,0,0,0,0,0,0,0,1,0,0,2019,8.4,0.433476394849785
"3204",0,0,0,0,0,0,0,0,0,1,0,0,2019,13.4,0.0751072961373391
"3205",0,0,0,0,0,0,0,0,0,1,0,0,2019,14.6,0.435622317596566
"3206",0,0,0,0,0,0,0,0,0,1,0,0,2019,18.3,0.381974248927039
"3207",0,0,1,0,0,0,0,0,0,0,0,0,2019,3.7,0.572961373390558
"3208",0,0,1,0,0,0,0,0,0,0,0,0,2019,5.6,0.354077253218884
"3209",0,0,1,0,0,0,0,0,0,0,0,0,2019,5.3,0.517167381974249
"3210",0,0,1,0,0,0,0,0,0,0,0,0,2019,7.7,0.476394849785408
"3211",0,0,1,0,0,0,0,0,0,0,0,0,2019,7.3,0.618025751072961
"3212",0,0,1,0,0,0,0,0,0,0,0,0,2019,4.7,0.354077253218884
"3213",0,0,1,0,0,0,0,0,0,0,0,0,2019,5.6,0.386266094420601
"3214",0,0,1,0,0,0,0,0,0,0,0,0,2019,5.8,0.517167381974249
"3215",0,0,1,0,0,0,0,0,0,0,0,0,2019,7.5,0.497854077253219
"3216",0,0,1,0,0,0,0,0,0,0,0,0,2019,6.9,0.585836909871245
"3217",0,0,1,0,0,0,0,0,0,0,0,0,2019,8.1,0.111587982832618
"3218",0,0,1,0,0,0,0,0,0,0,0,0,2019,7.8,0.42274678111588
"3219",0,0,1,0,0,0,0,0,0,0,0,0,2019,10.3,0.324034334763948
"3220",0,0,1,0,0,0,0,0,0,0,0,0,2019,8.6,0.502145922746781
"3221",0,0,1,0,0,0,0,0,0,0,0,0,2019,5.1,0.478540772532189
"3222",0,0,1,0,0,0,0,0,0,0,0,0,2019,9,0.48068669527897
"3223",0,0,1,0,0,0,0,0,0,0,0,0,2019,9.8,0.416309012875536
"3224",0,0,1,0,0,0,0,0,0,0,0,0,2019,10.1,0.454935622317597
"3225",0,0,1,0,0,0,0,0,0,0,0,0,2019,10.1,0.495708154506438
"3226",0,0,1,0,0,0,0,0,0,0,0,0,2019,11.7,0.536480686695279
"3227",0,0,1,0,0,0,0,0,0,0,0,0,2019,9.1,0.570815450643777
"3228",0,0,1,0,0,0,0,0,0,0,0,0,2019,10.7,0.493562231759657
"3229",0,0,1,0,0,0,0,0,0,0,0,0,2019,9.6,0.594420600858369
"3230",0,0,1,0,0,0,0,0,0,0,0,0,2019,10.2,0.452789699570815
"3231",0,0,1,0,0,0,0,0,0,0,0,0,2019,9.6,0.42274678111588
"3232",0,0,1,0,0,0,0,0,0,0,0,0,2019,9.3,0.315450643776824
"3233",0,0,1,0,0,0,0,0,0,0,0,0,2019,11.4,0.61587982832618
"3234",0,0,1,0,0,0,0,0,0,0,0,0,2019,13.8,0.463519313304721
"3235",0,0,1,0,0,0,0,0,0,0,0,0,2019,9.1,0.527896995708155
"3236",0,0,1,0,0,0,0,0,0,0,0,0,2019,13.7,0.336909871244635
"3237",0,0,1,0,0,0,0,0,0,0,0,0,2019,16.8,0.1931330472103
"3238",0,0,0,0,1,0,0,0,0,0,0,0,2020,4.7,0.828042328042328
"3239",0,0,0,0,1,0,0,0,0,0,0,0,2020,3,0.666666666666667
"3240",0,0,0,0,1,0,0,0,0,0,0,0,2020,4.9,0.902116402116402
"3241",0,0,0,0,1,0,0,0,0,0,0,0,2020,3.3,0.664021164021164
"3242",0,0,0,0,1,0,0,0,0,0,0,0,2020,6.5,0.571428571428571
"3243",0,0,0,0,1,0,0,0,0,0,0,0,2020,7.8,0.563492063492063
"3244",0,0,0,0,1,0,0,0,0,0,0,0,2020,8.3,0.592592592592593
"3245",0,0,0,0,1,0,0,0,0,0,0,0,2020,7.9,0.78042328042328
"3246",0,0,0,0,1,0,0,0,0,0,0,0,2020,9.9,0.62962962962963
"3247",0,0,0,0,1,0,0,0,0,0,0,0,2020,8.5,0.714285714285714
"3248",0,0,0,0,1,0,0,0,0,0,0,0,2020,10.3,0.701058201058201
"3249",0,0,0,0,1,0,0,0,0,0,0,0,2020,8.4,0.777777777777778
"3250",0,0,0,0,1,0,0,0,0,0,0,0,2020,9.7,0.854497354497355
"3251",0,0,0,0,1,0,0,0,0,0,0,0,2020,5.8,0.753968253968254
"3252",0,0,0,0,1,0,0,0,0,0,0,0,2020,7.8,0.687830687830688
"3253",0,0,0,0,1,0,0,0,0,0,0,0,2020,7.6,0.746031746031746
"3254",0,0,0,0,1,0,0,0,0,0,0,0,2020,12.2,0.674603174603175
"3255",0,0,0,0,1,0,0,0,0,0,0,0,2020,13.7,0.698412698412698
"3256",0,0,0,0,1,0,0,0,0,0,0,0,2020,14.5,0.510582010582011
"3257",0,0,0,0,1,0,0,0,0,0,0,0,2020,15.9,0.507936507936508
"3258",0,0,0,0,1,0,0,0,0,0,0,0,2020,6,0.87037037037037
"3259",0,0,0,0,1,0,0,0,0,0,0,0,2020,4.8,0.764550264550265
"3260",0,0,0,0,1,0,0,0,0,0,0,0,2020,5.5,0.87037037037037
"3261",0,0,0,0,1,0,0,0,0,0,0,0,2020,6,0.666666666666667
"3262",0,0,0,0,1,0,0,0,0,0,0,0,2020,12.3,0.812169312169312
"3263",0,0,0,0,1,0,0,0,0,0,0,0,2020,10.4,0.738095238095238
"3264",0,0,0,0,1,0,0,0,0,0,0,0,2020,13.2,0.708994708994709
"3265",0,0,0,0,1,0,0,0,0,0,0,0,2020,7.6,0.547619047619048
"3266",0,0,0,0,1,0,0,0,0,0,0,0,2020,10.1,0.677248677248677
"3267",0,0,0,0,1,0,0,0,0,0,0,0,2020,14.9,0.357142857142857
"3268",0,0,0,1,0,0,0,0,0,0,0,0,2020,7.1,0.693121693121693
"3269",0,0,0,1,0,0,0,0,0,0,0,0,2020,7,0.687830687830688
"3270",0,0,0,1,0,0,0,0,0,0,0,0,2020,7,0.576719576719577
"3271",0,0,0,1,0,0,0,0,0,0,0,0,2020,6.2,0.997354497354497
"3272",0,0,0,1,0,0,0,0,0,0,0,0,2020,7.8,0.862433862433862
"3273",0,0,0,1,0,0,0,0,0,0,0,0,2020,7.9,0.616402116402116
"3274",0,0,0,1,0,0,0,0,0,0,0,0,2020,7.6,0.563492063492063
"3275",0,0,0,1,0,0,0,0,0,0,0,0,2020,8.3,0.582010582010582
"3276",0,0,0,1,0,0,0,0,0,0,0,0,2020,9.4,0.621693121693122
"3277",0,0,0,1,0,0,0,0,0,0,0,0,2020,8.3,0.767195767195767
"3278",0,0,0,1,0,0,0,0,0,0,0,0,2020,7.7,0.619047619047619
"3279",0,0,0,1,0,0,0,0,0,0,0,0,2020,10.2,0.772486772486772
"3280",0,0,0,1,0,0,0,0,0,0,0,0,2020,13.2,0.701058201058201
"3281",0,0,0,1,0,0,0,0,0,0,0,0,2020,14.1,0.788359788359788
"3282",0,0,0,1,0,0,0,0,0,0,0,0,2020,15.2,0.619047619047619
"3283",0,0,0,1,0,0,0,0,0,0,0,0,2020,15.8,0.394179894179894
"3284",0,0,0,1,0,0,0,0,0,0,0,0,2020,6.1,0.67989417989418
"3285",0,0,0,1,0,0,0,0,0,0,0,0,2020,5,0.664021164021164
"3286",0,0,0,1,0,0,0,0,0,0,0,0,2020,9,0.518518518518518
"3287",0,0,0,1,0,0,0,0,0,0,0,0,2020,10.9,0.838624338624339
"3288",0,0,0,1,0,0,0,0,0,0,0,0,2020,12.1,0.603174603174603
"3289",0,0,0,1,0,0,0,0,0,0,0,0,2020,11.2,0.793650793650794
"3290",0,0,0,1,0,0,0,0,0,0,0,0,2020,9.6,0.764550264550265
"3291",0,0,0,1,0,0,0,0,0,0,0,0,2020,11.1,0.521164021164021
"3292",0,0,0,1,0,0,0,0,0,0,0,0,2020,11.4,0.494708994708995
"3293",0,0,0,1,0,0,0,0,0,0,0,0,2020,8.8,0.727513227513228
"3294",0,0,0,1,0,0,0,0,0,0,0,0,2020,9.1,0.476190476190476
"3295",0,0,0,1,0,0,0,0,0,0,0,0,2020,16.5,0.740740740740741
"3296",0,0,0,0,0,0,0,1,0,0,0,0,2020,3.7,0.0714285714285714
"3297",0,0,0,0,0,0,0,1,0,0,0,0,2020,9,0.153439153439153
"3298",0,0,0,0,0,0,0,1,0,0,0,0,2020,6.7,0.0238095238095238
"3299",0,0,0,0,0,0,0,1,0,0,0,0,2020,7.5,0.701058201058201
"3300",0,0,0,0,0,0,0,1,0,0,0,0,2020,9.9,0.0529100529100529
"3301",0,0,0,0,0,0,0,1,0,0,0,0,2020,6.8,0.26984126984127
"3302",0,0,0,0,0,0,0,1,0,0,0,0,2020,7.9,0.277777777777778
"3303",0,0,0,0,0,0,0,1,0,0,0,0,2020,8,0.677248677248677
"3304",0,0,0,0,0,0,0,1,0,0,0,0,2020,8.4,0.150793650793651
"3305",0,0,0,0,0,0,0,1,0,0,0,0,2020,7.6,0.55026455026455
"3306",0,0,0,0,0,0,0,1,0,0,0,0,2020,10.3,0.592592592592593
"3307",0,0,0,0,0,0,0,1,0,0,0,0,2020,10.5,0.187830687830688
"3308",0,0,0,0,0,0,0,1,0,0,0,0,2020,7.4,0.584656084656085
"3309",0,0,0,0,0,0,0,1,0,0,0,0,2020,12.9,0.346560846560847
"3310",0,0,0,0,0,0,0,1,0,0,0,0,2020,10.4,0.521164021164021
"3311",0,0,0,0,0,0,0,1,0,0,0,0,2020,14.2,0.53968253968254
"3312",0,0,0,0,0,0,0,1,0,0,0,0,2020,14.7,0.716931216931217
"3313",0,0,0,0,0,0,0,1,0,0,0,0,2020,14.8,0.814814814814815
"3314",0,0,0,0,0,0,0,1,0,0,0,0,2020,9.8,0.711640211640212
"3315",0,0,0,0,0,0,0,1,0,0,0,0,2020,17.6,0.354497354497354
"3316",0,0,0,0,0,0,0,1,0,0,0,0,2020,5,0.58994708994709
"3317",0,0,0,0,0,0,0,1,0,0,0,0,2020,5.5,0.431216931216931
"3318",0,0,0,0,0,0,0,1,0,0,0,0,2020,6.2,0.621693121693122
"3319",0,0,0,0,0,0,0,1,0,0,0,0,2020,5.3,0.185185185185185
"3320",0,0,0,0,0,0,0,1,0,0,0,0,2020,4.9,0.148148148148148
"3321",0,0,0,0,0,0,0,1,0,0,0,0,2020,6.3,0.428571428571429
"3322",0,0,0,0,0,0,0,1,0,0,0,0,2020,9.5,0.661375661375661
"3323",0,0,0,0,0,0,0,1,0,0,0,0,2020,10.8,1
"3324",0,0,0,0,0,0,0,1,0,0,0,0,2020,13.2,0.216931216931217
"3325",0,0,0,0,0,0,0,1,0,0,0,0,2020,16.2,0.896825396825397
"3326",0,0,0,0,0,0,0,1,0,0,0,0,2020,10.6,0.584656084656085
"3327",1,0,0,0,0,0,0,0,0,0,0,0,2020,6.1,0.373015873015873
"3328",1,0,0,0,0,0,0,0,0,0,0,0,2020,5.6,0.21957671957672
"3329",1,0,0,0,0,0,0,0,0,0,0,0,2020,8,0.433862433862434
"3330",1,0,0,0,0,0,0,0,0,0,0,0,2020,6.8,0.150793650793651
"3331",1,0,0,0,0,0,0,0,0,0,0,0,2020,8.1,0.0978835978835979
"3332",1,0,0,0,0,0,0,0,0,0,0,0,2020,7.5,0.119047619047619
"3333",1,0,0,0,0,0,0,0,0,0,0,0,2020,6.7,0.214285714285714
"3334",1,0,0,0,0,0,0,0,0,0,0,0,2020,8.2,0.214285714285714
"3335",1,0,0,0,0,0,0,0,0,0,0,0,2020,8.9,0.044973544973545
"3336",1,0,0,0,0,0,0,0,0,0,0,0,2020,7.7,0.100529100529101
"3337",1,0,0,0,0,0,0,0,0,0,0,0,2020,10.4,0.156084656084656
"3338",1,0,0,0,0,0,0,0,0,0,0,0,2020,14.4,0.134920634920635
"3339",1,0,0,0,0,0,0,0,0,0,0,0,2020,7.8,0.082010582010582
"3340",1,0,0,0,0,0,0,0,0,0,0,0,2020,10,0.0846560846560847
"3341",1,0,0,0,0,0,0,0,0,0,0,0,2020,15,0.150793650793651
"3342",1,0,0,0,0,0,0,0,0,0,0,0,2020,6.6,0.201058201058201
"3343",1,0,0,0,0,0,0,0,0,0,0,0,2020,11.6,0.253968253968254
"3344",1,0,0,0,0,0,0,0,0,0,0,0,2020,8.1,0.357142857142857
"3345",1,0,0,0,0,0,0,0,0,0,0,0,2020,12.7,0
"3346",1,0,0,0,0,0,0,0,0,0,0,0,2020,6.1,0.169312169312169
"3347",1,0,0,0,0,0,0,0,0,0,0,0,2020,4.1,0.0211640211640212
"3348",1,0,0,0,0,0,0,0,0,0,0,0,2020,8,0.19047619047619
"3349",1,0,0,0,0,0,0,0,0,0,0,0,2020,5.3,0.193121693121693
"3350",1,0,0,0,0,0,0,0,0,0,0,0,2020,7.4,0.256613756613757
"3351",1,0,0,0,0,0,0,0,0,0,0,0,2020,10.6,0.145502645502645
"3352",1,0,0,0,0,0,0,0,0,0,0,0,2020,7.3,0.238095238095238
"3353",1,0,0,0,0,0,0,0,0,0,0,0,2020,9,0.148148148148148
"3354",1,0,0,0,0,0,0,0,0,0,0,0,2020,15.5,0.158730158730159
"3355",1,0,0,0,0,0,0,0,0,0,0,0,2020,15.1,0.0793650793650794
"3356",0,0,0,0,0,0,0,0,1,0,0,0,2020,6.8,0.335978835978836
"3357",0,0,0,0,0,0,0,0,1,0,0,0,2020,7.9,0.732804232804233
"3358",0,0,0,0,0,0,0,0,1,0,0,0,2020,6.1,0.351851851851852
"3359",0,0,0,0,0,0,0,0,1,0,0,0,2020,8,0.325396825396825
"3360",0,0,0,0,0,0,0,0,1,0,0,0,2020,7.4,0.23015873015873
"3361",0,0,0,0,0,0,0,0,1,0,0,0,2020,8.7,0.264550264550265
"3362",0,0,0,0,0,0,0,0,1,0,0,0,2020,7.1,0.481481481481481
"3363",0,0,0,0,0,0,0,0,1,0,0,0,2020,8.2,0.552910052910053
"3364",0,0,0,0,0,0,0,0,1,0,0,0,2020,8.8,0.193121693121693
"3365",0,0,0,0,0,0,0,0,1,0,0,0,2020,8.5,0.19047619047619
"3366",0,0,0,0,0,0,0,0,1,0,0,0,2020,12.8,0.185185185185185
"3367",0,0,0,0,0,0,0,0,1,0,0,0,2020,10.4,0.277777777777778
"3368",0,0,0,0,0,0,0,0,1,0,0,0,2020,8.1,0.486772486772487
"3369",0,0,0,0,0,0,0,0,1,0,0,0,2020,9.9,0.137566137566138
"3370",0,0,0,0,0,0,0,0,1,0,0,0,2020,12.3,0.203703703703704
"3371",0,0,0,0,0,0,0,0,1,0,0,0,2020,3.7,0.560846560846561
"3372",0,0,0,0,0,0,0,0,1,0,0,0,2020,3.9,0.447089947089947
"3373",0,0,0,0,0,0,0,0,1,0,0,0,2020,4.9,0.523809523809524
"3374",0,0,0,0,0,0,0,0,1,0,0,0,2020,6,0.222222222222222
"3375",0,0,0,0,0,0,0,0,1,0,0,0,2020,6.2,0.529100529100529
"3376",0,0,0,0,0,0,0,0,1,0,0,0,2020,6.8,0.251322751322751
"3377",0,0,0,0,0,0,0,0,1,0,0,0,2020,10.2,0.330687830687831
"3378",0,0,0,0,0,0,0,0,1,0,0,0,2020,7.2,0.492063492063492
"3379",0,0,0,0,0,0,0,0,1,0,0,0,2020,10.8,0.452380952380952
"3380",0,0,0,0,0,0,0,0,1,0,0,0,2020,6.8,0.558201058201058
"3381",0,0,0,0,0,0,0,0,1,0,0,0,2020,8,0.251322751322751
"3382",0,0,0,0,0,0,0,0,1,0,0,0,2020,9.9,0.407407407407407
"3383",0,0,0,0,0,0,0,0,1,0,0,0,2020,11.1,0.283068783068783
"3384",0,0,0,0,0,0,0,0,1,0,0,0,2020,9.1,0.566137566137566
"3385",0,0,0,0,0,0,1,0,0,0,0,0,2020,7.4,0.552910052910053
"3386",0,0,0,0,0,0,1,0,0,0,0,0,2020,6.6,0.46031746031746
"3387",0,0,0,0,0,0,1,0,0,0,0,0,2020,4.2,0.621693121693122
"3388",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.4,0.626984126984127
"3389",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.8,0.62962962962963
"3390",0,0,0,0,0,0,1,0,0,0,0,0,2020,7.6,0.415343915343915
"3391",0,0,0,0,0,0,1,0,0,0,0,0,2020,8.2,0.425925925925926
"3392",0,0,0,0,0,0,1,0,0,0,0,0,2020,9.5,0.452380952380952
"3393",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.6,0.489417989417989
"3394",0,0,0,0,0,0,1,0,0,0,0,0,2020,6.6,0.806878306878307
"3395",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.6,0.616402116402116
"3396",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.4,0.502645502645503
"3397",0,0,0,0,0,0,1,0,0,0,0,0,2020,6.7,0.597883597883598
"3398",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.6,0.534391534391534
"3399",0,0,0,0,0,0,1,0,0,0,0,0,2020,8.4,0.674603174603175
"3400",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.9,0.494708994708995
"3401",0,0,0,0,0,0,1,0,0,0,0,0,2020,12.8,0.82010582010582
"3402",0,0,0,0,0,0,1,0,0,0,0,0,2020,7.6,0.759259259259259
"3403",0,0,0,0,0,0,1,0,0,0,0,0,2020,6.6,0.425925925925926
"3404",0,0,0,0,0,0,1,0,0,0,0,0,2020,12,0.489417989417989
"3405",0,0,0,0,0,0,1,0,0,0,0,0,2020,8,0.558201058201058
"3406",0,0,0,0,0,0,1,0,0,0,0,0,2020,12.3,0.341269841269841
"3407",0,0,0,0,0,0,1,0,0,0,0,0,2020,6.8,0.653439153439153
"3408",0,0,0,0,0,0,1,0,0,0,0,0,2020,5.9,0.67989417989418
"3409",0,0,0,0,0,0,1,0,0,0,0,0,2020,7.4,0.497354497354497
"3410",0,0,0,0,0,0,1,0,0,0,0,0,2020,10.1,0.555555555555556
"3411",0,0,0,0,0,0,1,0,0,0,0,0,2020,6.1,0.560846560846561
"3412",0,0,0,0,0,0,1,0,0,0,0,0,2020,12.2,0.362433862433862
"3413",0,0,0,0,0,0,1,0,0,0,0,0,2020,13.9,0.349206349206349
"3414",0,0,0,0,0,1,0,0,0,0,0,0,2020,6,0.767195767195767
"3415",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.2,0.64021164021164
"3416",0,0,0,0,0,1,0,0,0,0,0,0,2020,5.9,0.502645502645503
"3417",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.4,0.875661375661376
"3418",0,0,0,0,0,1,0,0,0,0,0,0,2020,6.7,0.626984126984127
"3419",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.9,0.685185185185185
"3420",0,0,0,0,0,1,0,0,0,0,0,0,2020,9.3,0.666666666666667
"3421",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.7,0.67989417989418
"3422",0,0,0,0,0,1,0,0,0,0,0,0,2020,7,0.505291005291005
"3423",0,0,0,0,0,1,0,0,0,0,0,0,2020,8.8,0.600529100529101
"3424",0,0,0,0,0,1,0,0,0,0,0,0,2020,9.1,0.743386243386243
"3425",0,0,0,0,0,1,0,0,0,0,0,0,2020,4.8,0.494708994708995
"3426",0,0,0,0,0,1,0,0,0,0,0,0,2020,11.3,0.801587301587302
"3427",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.7,0.666666666666667
"3428",0,0,0,0,0,1,0,0,0,0,0,0,2020,12.4,0.685185185185185
"3429",0,0,0,0,0,1,0,0,0,0,0,0,2020,4.9,0.746031746031746
"3430",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.3,0.701058201058201
"3431",0,0,0,0,0,1,0,0,0,0,0,0,2020,3.6,0.703703703703704
"3432",0,0,0,0,0,1,0,0,0,0,0,0,2020,5,0.944444444444444
"3433",0,0,0,0,0,1,0,0,0,0,0,0,2020,5.8,0.740740740740741
"3434",0,0,0,0,0,1,0,0,0,0,0,0,2020,5.7,0.693121693121693
"3435",0,0,0,0,0,1,0,0,0,0,0,0,2020,4.6,0.843915343915344
"3436",0,0,0,0,0,1,0,0,0,0,0,0,2020,5.7,0.523809523809524
"3437",0,0,0,0,0,1,0,0,0,0,0,0,2020,5.9,0.716931216931217
"3438",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.2,0.637566137566138
"3439",0,0,0,0,0,1,0,0,0,0,0,0,2020,5.6,0.788359788359788
"3440",0,0,0,0,0,1,0,0,0,0,0,0,2020,4.9,0.994708994708995
"3441",0,0,0,0,0,1,0,0,0,0,0,0,2020,10.8,0.62962962962963
"3442",0,0,0,0,0,1,0,0,0,0,0,0,2020,9.5,0.695767195767196
"3443",0,0,0,0,0,1,0,0,0,0,0,0,2020,9.6,0.76984126984127
"3444",0,0,0,0,0,1,0,0,0,0,0,0,2020,7.9,0.608465608465608
"3445",0,1,0,0,0,0,0,0,0,0,0,0,2020,4.5,0.761904761904762
"3446",0,1,0,0,0,0,0,0,0,0,0,0,2020,4.8,0.71957671957672
"3447",0,1,0,0,0,0,0,0,0,0,0,0,2020,4.8,0.624338624338624
"3448",0,1,0,0,0,0,0,0,0,0,0,0,2020,8.3,0.798941798941799
"3449",0,1,0,0,0,0,0,0,0,0,0,0,2020,6.2,0.727513227513228
"3450",0,1,0,0,0,0,0,0,0,0,0,0,2020,6.8,0.777777777777778
"3451",0,1,0,0,0,0,0,0,0,0,0,0,2020,7.3,0.67989417989418
"3452",0,1,0,0,0,0,0,0,0,0,0,0,2020,7.8,0.788359788359788
"3453",0,1,0,0,0,0,0,0,0,0,0,0,2020,8.3,0.793650793650794
"3454",0,1,0,0,0,0,0,0,0,0,0,0,2020,8.7,0.867724867724868
"3455",0,1,0,0,0,0,0,0,0,0,0,0,2020,6.7,0.529100529100529
"3456",0,1,0,0,0,0,0,0,0,0,0,0,2020,7.3,0.71957671957672
"3457",0,1,0,0,0,0,0,0,0,0,0,0,2020,10.2,0.457671957671958
"3458",0,1,0,0,0,0,0,0,0,0,0,0,2020,11,0.735449735449735
"3459",0,1,0,0,0,0,0,0,0,0,0,0,2020,5.5,0.69047619047619
"3460",0,1,0,0,0,0,0,0,0,0,0,0,2020,4.9,0.714285714285714
"3461",0,1,0,0,0,0,0,0,0,0,0,0,2020,5.4,0.740740740740741
"3462",0,1,0,0,0,0,0,0,0,0,0,0,2020,7.3,0.600529100529101
"3463",0,1,0,0,0,0,0,0,0,0,0,0,2020,4.8,0.682539682539683
"3464",0,1,0,0,0,0,0,0,0,0,0,0,2020,6.5,0.873015873015873
"3465",0,1,0,0,0,0,0,0,0,0,0,0,2020,5.6,0.544973544973545
"3466",0,1,0,0,0,0,0,0,0,0,0,0,2020,4.6,0.624338624338624
"3467",0,1,0,0,0,0,0,0,0,0,0,0,2020,6.7,0.711640211640212
"3468",0,1,0,0,0,0,0,0,0,0,0,0,2020,4.7,0.597883597883598
"3469",0,1,0,0,0,0,0,0,0,0,0,0,2020,7.1,0.73015873015873
