"","mo","wdsp","sndp","fog","NUM_CRIMES"
"2897",9,10.1,999.9,0,0.547826086956522
"2901",9,7.7,999.9,0,0.552173913043478
"2913",9,12.7,999.9,0,0.969565217391304
"2939",9,9.5,999.9,0,0.591304347826087
"2972",9,10.9,999.9,0,0.526086956521739
"2977",9,11,999.9,0,0.502173913043478
"2996",9,6.3,999.9,0,0.615217391304348
"3051",10,3.2,999.9,0,0.591304347826087
"3073",10,4.4,999.9,0,0.593478260869565
"3080",10,5,999.9,1,0.376086956521739
"3095",10,6.2,999.9,0,0.641304347826087
"3121",10,7.2,999.9,0,0.652173913043478
"3135",10,5.7,999.9,0,0.595652173913043
"3146",10,7,999.9,0,0.521739130434783
"3148",10,6.9,999.9,0,0.632608695652174
"3149",10,7.6,999.9,0,0.482608695652174
"3151",10,7.4,999.9,0,0.815217391304348
"3155",10,7.1,999.9,0,0.628260869565217
"3159",10,8.6,999.9,0,0.578260869565217
"3167",10,8.2,999.9,0,0.821739130434783
"3170",10,10.7,999.9,0,0.573913043478261
"3176",10,11,999.9,0,0.467391304347826
"3207",10,9,999.9,0,0.604347826086956
"3212",10,9.2,999.9,0,0.582608695652174
"3216",10,7.5,999.9,0,0.610869565217391
"3247",10,10.9,999.9,0,0.528260869565217
"3256",10,11.8,999.9,0,0.497826086956522
"3270",10,9.4,999.9,0,0.530434782608696
"3276",10,9.9,999.9,0,0.532608695652174
"3286",10,11.3,999.9,0,0.739130434782609
"3292",10,13.6,999.9,0,0.75
"3295",10,10.2,999.9,0,0.652173913043478
"3303",10,12.2,999.9,0,0.617391304347826
"3307",10,11.5,999.9,0,0.508695652173913
"3310",10,12.5,999.9,0,0.576086956521739
"3330",10,13.7,999.9,0,0.310869565217391
"3336",10,13,999.9,0,0.517391304347826
"3344",10,12.9,999.9,0,0.358695652173913
"3404",11,3.5,999.9,0,0.417391304347826
"3407",11,4.5,999.9,0,0.652173913043478
"3413",11,5.2,999.9,0,0.530434782608696
"3416",11,4.6,999.9,0,0.617391304347826
"3426",11,4.9,999.9,0,0.539130434782609
"3449",11,6.8,999.9,0,0.645652173913044
"3463",11,7.9,999.9,0,0.465217391304348
"3497",11,6.8,999.9,0,0.76304347826087
"3507",11,8,999.9,0,0.395652173913043
"3510",11,6.6,999.9,0,0.417391304347826
"3518",11,7.3,999.9,0,0.491304347826087
"3521",11,10.4,999.9,0,0.684782608695652
"3525",11,8.3,999.9,1,0.61304347826087
"3526",11,10.3,999.9,0,0.443478260869565
"3533",11,10.6,999.9,0,0.510869565217391
"3539",11,2.9,999.9,1,0.65
"3543",11,8,999.9,0,0.15
"3554",11,8.8,999.9,0,0.580434782608696
"3560",11,8.8,999.9,0,0.602173913043478
"3568",11,9,999.9,0,0.395652173913043
"3571",11,8.4,999.9,0,0.443478260869565
"3573",11,10.3,999.9,0,0.528260869565217
"3590",11,10.4,999.9,0,0.521739130434783
"3596",11,13.9,999.9,0,0.671739130434783
"3613",11,10,999.9,0,0.454347826086957
"3615",11,12.3,999.9,0,0.469565217391304
"3621",11,11.8,999.9,0,0.626086956521739
"3631",11,13.3,999.9,0,0.432608695652174
"3649",11,10.4,999.9,0,0.632608695652174
"3657",11,12.2,999.9,0,0.48695652173913
"3720",12,4.6,999.9,0,0.965217391304348
"3723",12,3.3,999.9,0,0.554347826086957
"3731",12,4.9,999.9,0,0.617391304347826
"3732",12,7,2,0,0.145652173913043
"3737",12,3.6,999.9,0,0.439130434782609
"3751",12,7.9,1.2,0,0.106521739130435
"3760",12,6.6,999.9,0,0.673913043478261
"3762",12,8,999.9,0,0.5
"3783",12,6.9,2,0,0.217391304347826
"3790",12,6.5,999.9,0,0.578260869565217
"3791",12,7.5,999.9,0,0.593478260869565
"3793",12,5.1,2,0,0.276086956521739
"3806",12,7.9,999.9,0,0.647826086956522
"3831",12,9,999.9,0,0.41304347826087
"3844",12,7.2,2,1,0.0652173913043478
"3858",12,8.5,999.9,0,0.55
"3862",12,9.3,999.9,0,0.521739130434783
"3871",12,9.8,1.2,0,0.11304347826087
"3877",12,11.3,999.9,0,0.328260869565217
"3893",12,9.1,999.9,0,0.639130434782609
"3927",12,11.1,999.9,0,0.630434782608696
"3940",12,13.8,999.9,0,0.515217391304348
"3959",12,10.3,999.9,0,0.567391304347826
"3961",12,11.2,2,0,0.319565217391304
"3983",12,14,1.2,0,0.456521739130435
"3998",12,11.3,999.9,0,0.491304347826087
"4000",12,12.4,1.2,0,0.402173913043478
"4009",12,10.7,999.9,0,0.530434782608696
"4012",12,15.2,999.9,0,0.728260869565217
"4015",12,22.4,999.9,0,0.515217391304348
"49",1,5.5,2,0,0.184510250569476
"71",1,4.7,999.9,0,0.485193621867882
"107",1,5.9,999.9,0,0.246013667425968
"122",1,6,1.2,1,0.334851936218679
"123",1,6.2,999.9,0,0.378132118451025
"131",1,6.8,999.9,0,0.300683371298405
"153",1,6.4,999.9,0,0.134396355353075
"158",1,10.2,1.2,0,0.248291571753986
"168",1,11.1,2,0,0.220956719817768
"169",1,12,1.2,0,0.264236902050114
"174",1,7.6,999.9,0,0.309794988610478
"181",1,8.2,1.2,0,0.328018223234624
"188",1,9.2,2,0,0.129840546697039
"191",1,11,2,0,0.161731207289294
"198",1,11.1,1.2,0,0.0637813211845103
"211",1,10.8,1.2,0,0.0592255125284738
"225",1,9.2,2,0,0.362186788154898
"242",1,13.2,999.9,0,0.334851936218679
"257",1,10.4,999.9,0,0.514806378132118
"259",1,10.6,1.2,1,0.489749430523918
"272",1,14.9,1.2,0,0.275626423690205
"274",1,9,999.9,1,0.498861047835991
"278",1,12.5,1.2,0,0.464692482915718
"299",1,14.5,999.9,0,0.462414578587699
"302",1,12.5,999.9,0,0.255125284738041
"304",1,13.8,999.9,0,0.567198177676538
"305",1,12.3,999.9,0,0.587699316628702
"320",1,15.9,999.9,0,0.446469248291572
"334",1,10.1,999.9,0,0.4874715261959
"338",1,16.8,999.9,0,0.460136674259681
"382",2,4.8,3.1,1,0.189066059225513
"415",2,7,2,1,0.0865603644646925
"419",2,5.7,11,0,0.318906605922551
"427",2,6.4,11.8,0,0.152619589977221
"435",2,7.4,5.9,0,0.355353075170843
"453",2,6.9,3.1,0,0.118451025056948
"460",2,8,13,1,0.0728929384965831
"461",2,10.5,9.8,0,0.0660592255125285
"465",2,9.9,999.9,0,0.321184510250569
"467",2,5.8,2,1,0.439635535307517
"470",2,7.1,3.9,0,0.0888382687927107
"481",2,8.9,999.9,0,0.271070615034169
"485",2,10.2,999.9,0,0.30751708428246
"503",2,6.7,2,1,0.227790432801822
"504",2,8.1,999.9,0,0.273348519362187
"518",2,10.3,999.9,0,0.378132118451025
"520",2,7.6,11,1,0
"524",2,10.2,999.9,0,0.38496583143508
"530",2,8.9,1.2,0,0.186788154897494
"570",2,12.7,999.9,0,0.391799544419134
"571",2,9.5,999.9,0,0.400911161731207
"576",2,10.6,1.2,0,0.362186788154898
"588",2,11.4,999.9,0,0.284738041002278
"596",2,13.3,2,0,0.0182232346241458
"599",2,11.1,999.9,0,0.42369020501139
"612",2,11.5,999.9,0,0.318906605922551
"618",2,11.5,999.9,0,0.537585421412301
"641",2,17.9,999.9,0,0.34624145785877
"688",3,2.9,999.9,0,0.419134396355353
"699",3,5.3,999.9,0,0.419134396355353
"720",3,6,999.9,0,0.425968109339408
"727",3,6,999.9,0,0.375854214123007
"729",3,5.8,999.9,0,0.546697038724374
"734",3,7.3,999.9,0,0.362186788154898
"751",3,7.3,999.9,0,0.42369020501139
"756",3,5.4,999.9,0,0.407744874715262
"768",3,7.7,999.9,0,0.453302961275626
"778",3,8.8,999.9,0,0.328018223234624
"789",3,7.8,999.9,0,0.562642369020501
"797",3,8.4,999.9,0,0.337129840546697
"799",3,9.7,999.9,0,0.619589977220957
"803",3,10,999.9,0,0.353075170842825
"806",3,8.4,999.9,0,0.259681093394077
"822",3,11.4,999.9,0,0.451025056947608
"823",3,6.9,999.9,0,0.28246013667426
"854",3,10.4,999.9,0,0.387243735763098
"870",3,7.7,999.9,0,0.357630979498861
"877",3,10,999.9,0,0.437357630979499
"887",3,9.2,1.2,1,0.305239179954442
"891",3,13,999.9,0,0.419134396355353
"893",3,13.8,999.9,0,0.364464692482916
"914",3,9.9,999.9,0,0.364464692482916
"920",3,11.9,999.9,0,0.343963553530752
"922",3,13.4,999.9,0,0.391799544419134
"934",3,11.7,999.9,0,0.742596810933941
"941",3,15,999.9,0,0.328018223234624
"953",3,17,999.9,0,0.471526195899772
"955",3,11.5,999.9,0,0.421412300683371
"981",3,11.8,999.9,0,0.353075170842825
"1030",4,4.1,999.9,0,0.391799544419134
"1031",4,3.2,999.9,0,0.519362186788155
"1058",4,7.1,999.9,0,0.380410022779043
"1069",4,6.8,1.2,0,0.355353075170843
"1082",4,5.7,999.9,0,0.476082004555809
"1083",4,9.4,999.9,0,0.498861047835991
"1084",4,5.8,999.9,0,0.501138952164009
"1091",4,5,999.9,0,0.257403189066059
"1099",4,4.6,999.9,0,0.678815489749431
"1101",4,9.6,999.9,0,0.601366742596811
"1116",4,9.5,999.9,0,0.62870159453303
"1118",4,6.3,999.9,0,0.47380410022779
"1119",4,9.1,999.9,0,0.480637813211845
"1125",4,5.9,999.9,0,0.38496583143508
"1138",4,8.7,999.9,0,0.296127562642369
"1143",4,9.2,999.9,0,0.439635535307517
"1165",4,8.8,999.9,0,0.52619589977221
"1171",4,9.5,999.9,0,0.651480637813212
"1183",4,12.1,999.9,0,0.558086560364465
"1190",4,9.7,999.9,0,0.277904328018223
"1196",4,10.2,999.9,0,0.610478359908884
"1199",4,9.5,999.9,0,0.227790432801822
"1208",4,13.2,999.9,0,0.519362186788155
"1210",4,13.4,999.9,0,0.396355353075171
"1222",4,10.7,999.9,0,0.441913439635535
"1235",4,10.6,999.9,0,0.560364464692483
"1262",4,13.2,999.9,0,0.223234624145786
"1264",4,14.6,999.9,0,0.446469248291572
"1265",4,10.5,999.9,0,0.432801822323462
"1304",4,16.9,999.9,0,0.419134396355353
"1365",5,5.2,999.9,0,0.797266514806378
"1368",5,5.1,999.9,0,0.578587699316629
"1370",5,3.2,999.9,0,0.62870159453303
"1371",5,4.3,999.9,1,0.665148063781321
"1381",5,6.6,999.9,0,0.683371298405467
"1382",5,4.1,999.9,0,0.85876993166287
"1390",5,4.6,999.9,0,0.842824601366743
"1429",5,5.3,999.9,0,0.71753986332574
"1435",5,6,999.9,0,0.683371298405467
"1453",5,5.6,999.9,0,0.578587699316629
"1472",5,9.1,999.9,0,0.671981776765376
"1478",5,5.9,999.9,0,0.683371298405467
"1483",5,7.1,999.9,0,0.792710706150342
"1488",5,5.9,999.9,0,0.660592255125285
"1491",5,10.5,999.9,0,0.441913439635535
"1501",5,5.8,999.9,0,0.476082004555809
"1507",5,7.1,999.9,0,0.421412300683371
"1525",5,8,999.9,0,0.480637813211845
"1529",5,6.4,999.9,0,0.539863325740319
"1532",5,9.1,999.9,0,0.767653758542141
"1552",5,12,999.9,0,0.510250569476082
"1556",5,7.8,999.9,0,0.779043280182232
"1567",5,9.5,999.9,0,0.624145785876993
"1573",5,9.1,999.9,0,0.58997722095672
"1620",5,8.2,999.9,0,0.542141230068337
"1621",5,6.5,999.9,0,0.87243735763098
"1628",5,11.3,999.9,0,0.65375854214123
"1633",5,8.3,999.9,1,0.644646924829157
"1657",5,14.7,999.9,0,0.703872437357631
"1664",5,14.8,999.9,1,0.646924829157175
"1706",6,6,999.9,0,0.658314350797267
"1725",6,3.9,999.9,0,0.57630979498861
"1751",6,5.5,999.9,1,0.514806378132118
"1755",6,6.8,999.9,0,0.612756264236902
"1770",6,6.3,999.9,0,0.883826879271071
"1786",6,3.2,999.9,0,0.722095671981777
"1797",6,5.4,999.9,0,0.760820045558087
"1799",6,7,999.9,0,0.560364464692483
"1806",6,6.4,999.9,0,0.596810933940774
"1817",6,7.4,999.9,0,0.733485193621868
"1820",6,8.7,999.9,0,0.555808656036446
"1823",6,4.6,999.9,0,0.708428246013667
"1827",6,8.4,999.9,0,0.626423690205011
"1832",6,6.7,999.9,0,0.767653758542141
"1845",6,10,999.9,0,0.79498861047836
"1847",6,9.3,999.9,0,0.735763097949886
"1855",6,8.7,999.9,0,0.71753986332574
"1859",6,12.3,999.9,1,0.496583143507973
"1860",6,6.3,999.9,0,0.831435079726651
"1865",6,9.7,999.9,0,0.660592255125285
"1871",6,6.6,999.9,0,0.660592255125285
"1879",6,10.6,999.9,1,0.369020501138952
"1881",6,9.6,999.9,0,0.649202733485194
"1892",6,9.9,999.9,0,0.824601366742597
"1903",6,7.1,999.9,0,0.706150341685649
"1928",6,11.4,999.9,0,0.779043280182232
"1941",6,11.2,999.9,0,0.562642369020501
"1968",6,10.8,999.9,0,0.751708428246014
"1970",6,9,999.9,0,0.73120728929385
"2027",7,5.5,999.9,0,0.69248291571754
"2029",7,5,999.9,0,0.644646924829157
"2050",7,4.8,999.9,0,0.667425968109339
"2051",7,6.4,999.9,0,0.808656036446469
"2056",7,4.7,999.9,0,0.728929384965831
"2065",7,6.7,999.9,0,0.740318906605923
"2079",7,4.7,999.9,0,0.699316628701595
"2090",7,4.8,999.9,0,0.690205011389522
"2091",7,7.8,999.9,0,0.763097949886105
"2123",7,4,999.9,0,0.617312072892939
"2124",7,7.9,999.9,0,0.715261958997722
"2136",7,7.7,999.9,0,0.667425968109339
"2138",7,8.8,999.9,0,0.779043280182232
"2139",7,6.9,999.9,0,0.738041002277904
"2140",7,6.7,999.9,0,0.528473804100228
"2145",7,6.1,999.9,0,0.73120728929385
"2165",7,7.3,999.9,0,0.546697038724374
"2168",7,7.3,999.9,0,0.676537585421412
"2174",7,5.7,999.9,0,0.630979498861048
"2191",7,8.3,999.9,0,0.671981776765376
"2204",7,7,999.9,0,0.742596810933941
"2240",7,7.4,999.9,0,0.621867881548975
"2241",7,8.9,999.9,0,0.674259681093394
"2245",7,8.5,999.9,0,0.694760820045558
"2247",7,11.9,999.9,0,0.660592255125285
"2265",7,11.5,999.9,0,0.724373576309795
"2275",7,10.8,999.9,0,0.671981776765376
"2276",7,11.1,999.9,0,0.876993166287016
"2299",7,4.7,999.9,0,0.640091116173121
"2311",7,6.7,999.9,0,0.767653758542141
"2396",8,3.9,999.9,1,0.637813211845103
"2408",8,4.2,999.9,0,0.65375854214123
"2409",8,4.2,999.9,0,0.738041002277904
"2422",8,7.5,999.9,0,0.719817767653758
"2441",8,5.9,999.9,0,0.747152619589977
"2458",8,4,999.9,0,0.726651480637813
"2499",8,5.4,999.9,0,0.769931662870159
"2508",8,7,999.9,0,0.927107061503417
"2511",8,6.1,999.9,0,0.808656036446469
"2522",8,6,999.9,0,0.669703872437358
"2528",8,4.9,999.9,0,0.879271070615034
"2532",8,7.8,999.9,0,0.79498861047836
"2536",8,4.5,999.9,0,0.753986332574032
"2540",8,5.1,999.9,0,0.69248291571754
"2541",8,5.4,999.9,0,0.656036446469248
"2544",8,5.8,999.9,0,0.507972665148064
"2553",8,6.8,999.9,0,0.65375854214123
"2579",8,7.1,999.9,0,0.678815489749431
"2582",8,7.9,999.9,0,0.601366742596811
"2597",8,9.2,999.9,0,0.788154897494305
"2600",8,6.3,999.9,0,0.804100227790433
"2616",8,9.1,999.9,0,0.75626423690205
"2619",8,5.8,999.9,0,1
"2626",8,8.8,999.9,0,0.649202733485194
"2627",8,11.4,999.9,0,0.808656036446469
"2631",8,7.9,999.9,0,0.908883826879271
"2632",8,9.2,999.9,0,0.553530751708428
"2654",8,7.3,999.9,0,0.494305239179954
"2659",8,12.8,999.9,0,0.676537585421412
"2660",8,7.6,999.9,0,0.560364464692483
"2669",8,13.8,999.9,0,0.728929384965831
"2715",9,3.9,999.9,0,0.640091116173121
"2741",9,4.9,999.9,0,0.517084282460137
"2748",9,3.4,999.9,0,0.425968109339408
"2754",9,6.7,999.9,0,0.662870159453303
"2765",9,4.3,999.9,0,0.414578587699317
"2772",9,5.4,999.9,0,0.476082004555809
"2778",9,6.8,999.9,0,0.656036446469248
"2781",9,5,999.9,0,0.523917995444191
"2801",9,6.8,999.9,0,0.537585421412301
"2803",9,4.6,999.9,0,0.829157175398633
"2823",9,7.5,999.9,0,0.71753986332574
"2826",9,5.1,999.9,0,0.69248291571754
"2830",9,6.1,999.9,0,0.462414578587699
"2852",9,6.8,999.9,0,0.715261958997722
"2866",9,9.3,999.9,0,0.562642369020501
"2876",9,8.7,999.9,0,0.585421412300683
"2882",9,9.7,999.9,0,0.537585421412301
"2898",9,5.3,999.9,0,0.528473804100228
"2899",9,9.7,999.9,0,0.5125284738041
"2912",9,6.6,999.9,0,0.738041002277904
"2925",9,9.9,999.9,0,0.744874715261959
"2930",9,9.3,999.9,0,0.480637813211845
"2957",9,14.2,999.9,0,0.728929384965831
"2966",9,10.1,999.9,0,0.482915717539863
"2967",9,10.7,999.9,0,0.669703872437358
"2982",9,15.3,999.9,0,0.364464692482916
"2987",9,6.5,999.9,0,0.619589977220957
"2992",9,15.4,999.9,0,0.649202733485194
"3000",9,7.7,999.9,0,0.560364464692483
"3055",10,4.4,999.9,0,0.492027334851936
"3059",10,3.2,999.9,0,0.683371298405467
"3074",10,5.4,999.9,0,0.644646924829157
"3101",10,6.3,999.9,0,0.496583143507973
"3105",10,7.3,999.9,0,0.738041002277904
"3107",10,7.1,999.9,0,0.943052391799544
"3111",10,5.3,999.9,0,0.44874715261959
"3112",10,6.9,999.9,0,0.460136674259681
"3125",10,5.8,999.9,0,0.501138952164009
"3147",10,7.3,999.9,0,0.544419134396355
"3150",10,6.7,999.9,0,0.480637813211845
"3154",10,8.6,999.9,0,0.485193621867882
"3161",10,7.5,999.9,0,0.865603644646925
"3164",10,7.7,999.9,0,0.52619589977221
"3174",10,6.9,999.9,0,0.503416856492027
"3184",10,7.1,999.9,0,0.594533029612756
"3199",10,8,999.9,0,0.548974943052392
"3214",10,8.3,999.9,0,0.339407744874715
"3218",10,10.4,999.9,0,0.421412300683371
"3221",10,8.2,999.9,0,0.542141230068337
"3228",10,10.6,999.9,1,0.498861047835991
"3244",10,10.5,999.9,0,0.455580865603645
"3262",10,5.6,999.9,0,0.482915717539863
"3278",10,9.7,999.9,0,0.594533029612756
"3309",10,8.5,999.9,0,0.316628701594533
"3316",10,14.8,999.9,0,0.439635535307517
"3318",10,15.3,999.9,0,0.396355353075171
"3319",10,10.4,999.9,0,0.482915717539863
"3320",10,10,999.9,0,0.369020501138952
"3337",10,10.9,999.9,0,0.389521640091116
"3347",10,14.5,999.9,0,0.685649202733485
"3400",11,5.2,999.9,0,0.305239179954442
"3406",11,3.4,1.2,0,0.562642369020501
"3424",11,5.6,2,0,0.387243735763098
"3434",11,5.4,2,0,0.478359908883827
"3436",11,5.5,1.2,1,0.425968109339408
"3439",11,4.2,999.9,0,0.635535307517084
"3442",11,5.8,999.9,0,0.378132118451025
"3443",11,6.2,999.9,0,0.305239179954442
"3460",11,6.4,999.9,0,0.284738041002278
"3464",11,8,999.9,0,0.325740318906606
"3472",11,6.5,999.9,0,0.414578587699317
"3477",11,9.2,999.9,0,0.0842824601366743
"3485",11,5.7,999.9,0,0.389521640091116
"3499",11,8.9,2,0,0.300683371298405
"3529",11,10.3,999.9,0,0.519362186788155
"3532",11,9.3,999.9,0,0.441913439635535
"3541",11,7.7,999.9,0,0.485193621867882
"3553",11,10.7,999.9,0,0.236902050113895
"3556",11,10,999.9,0,0.437357630979499
"3559",11,10.3,999.9,0,0.457858769931663
"3567",11,10.2,999.9,0,0.537585421412301
"3577",11,10.1,999.9,0,0.560364464692483
"3589",11,8.9,999.9,0,0.640091116173121
"3599",11,13.3,999.9,0,0.41002277904328
"3610",11,10.1,999.9,0,0.988610478359909
"3638",11,12.5,999.9,0,0.332574031890661
"3644",11,14.5,999.9,0,0.41002277904328
"3646",11,12.8,999.9,0,0.587699316628702
"3650",11,9.3,999.9,0,0.157175398633257
"3666",11,19.3,2,1,0.129840546697039
"3719",12,2.7,999.9,0,0.42369020501139
"3729",12,4.5,999.9,0,0.533029612756264
"3750",12,5.2,999.9,0,0.471526195899772
"3759",12,5.8,999.9,1,0.560364464692483
"3761",12,4.5,999.9,0,0.482915717539863
"3773",12,6.4,999.9,0,0.644646924829157
"3780",12,6.4,999.9,1,0.656036446469248
"3787",12,7.2,999.9,0,0.580865603644647
"3794",12,2.5,999.9,0,0.284738041002278
"3796",12,5.2,999.9,0,0.485193621867882
"3812",12,7,999.9,0,0.378132118451025
"3816",12,6.8,999.9,0,0.471526195899772
"3818",12,7.5,999.9,0,0.544419134396355
"3852",12,8.2,999.9,0,0.300683371298405
"3857",12,9.3,999.9,0,0.4874715261959
"3865",12,8.4,999.9,0,0.498861047835991
"3879",12,9.3,999.9,0,0.535307517084282
"3891",12,9.1,999.9,0,0.471526195899772
"3903",12,7.3,999.9,0,0.55125284738041
"3921",12,7.2,999.9,0,0.435079726651481
"3924",12,10.6,999.9,0,0.378132118451025
"3946",12,7.2,999.9,1,0.469248291571754
"3952",12,10.3,999.9,0,0.578587699316629
"3964",12,13.1,999.9,0,0.676537585421412
"3984",12,14.2,999.9,0,0.280182232346241
"3987",12,9.8,999.9,0,0.239179954441913
"3992",12,8,999.9,0,0.325740318906606
"3994",12,11.6,1.2,0,0.715261958997722
"3996",12,12,999.9,0,0.605922551252847
"4005",12,15.6,999.9,0,0.501138952164009
"82",1,4.4,999.9,0,0.697424892703863
"85",1,5.4,1.2,0,0.416309012875536
"97",1,6.3,5.9,0,0.139484978540773
"101",1,7,3.1,0,0.377682403433476
"113",1,7.7,5.9,0,0
"115",1,6.1,5.1,0,0.156652360515021
"116",1,9.8,999.9,0,0.628755364806867
"125",1,6.8,999.9,0,0.487124463519313
"128",1,6.8,999.9,0,0.714592274678112
"132",1,8.4,999.9,0,0.665236051502146
"134",1,10.4,5.1,0,0.358369098712446
"135",1,7.7,5.1,0,0.435622317596566
"138",1,8,3.1,1,0.459227467811159
"184",1,7.9,5.9,0,0.208154506437768
"189",1,8.8,2,0,0.517167381974249
"201",1,10.9,3.1,0,0.512875536480687
"205",1,6.7,999.9,0,0.420600858369099
"238",1,7.9,1.2,0,0.448497854077253
"245",1,13.3,3.1,0,0.244635193133047
"249",1,9.5,999.9,0,0.439914163090129
"265",1,9.1,3.9,0,0.317596566523605
"282",1,11.6,7.1,1,0.133047210300429
"287",1,12.8,5.1,0,0.272532188841202
"292",1,14.8,5.9,0,0.0751072961373391
"303",1,14.5,5.9,0,0.0729613733905579
"309",1,15.5,999.9,0,0.465665236051502
"310",1,15,999.9,0,0.369098712446352
"321",1,16.4,5.9,0,0.13519313304721
"324",1,11.9,999.9,0,0.51931330472103
"375",2,4.3,7.1,0,0.680257510729614
"386",2,3.1,2,0,0.330472103004292
"397",2,7.7,999.9,0,0.40343347639485
"409",2,6.6,1.2,0,0.38412017167382
"416",2,6,999.9,0,0.542918454935622
"426",2,6.6,3.1,0,0.281115879828326
"436",2,8.6,3.9,0,0.564377682403433
"439",2,9,1.2,0,0.607296137339056
"443",2,9.7,1.2,0,0.293991416309013
"455",2,9.6,999.9,0,0.416309012875536
"463",2,7.6,999.9,0,0.467811158798283
"464",2,9.5,999.9,0,0.594420600858369
"474",2,6.3,999.9,1,0.379828326180258
"491",2,6.5,999.9,0,0.637339055793991
"497",2,9.4,999.9,0,0.321888412017167
"509",2,10.5,999.9,0,0.341201716738197
"511",2,7.9,1.2,0,0.358369098712446
"512",2,5.8,999.9,0,0.291845493562232
"517",2,8.6,999.9,0,0.407725321888412
"561",2,11.2,1.2,0,0.377682403433476
"577",2,12.3,1.2,0,0.508583690987124
"600",2,11.1,1.2,0,0.44206008583691
"608",2,12.9,999.9,0,0.605150214592275
"629",2,8.6,999.9,1,0.452789699570815
"633",2,16.7,1.2,0,0.394849785407725
"640",2,12.9,999.9,0,0.296137339055794
"643",2,18.7,999.9,0,0.392703862660944
"650",2,18.8,999.9,1,0.188841201716738
"696",3,4.9,999.9,0,0.639484978540773
"697",3,5.2,999.9,0,0.555793991416309
"703",3,3.6,999.9,0,0.495708154506438
"712",3,7,999.9,0,0.463519313304721
"759",3,6.7,999.9,0,0.396995708154506
"774",3,9.3,999.9,0,0.199570815450644
"790",3,6.2,999.9,0,0.362660944206009
"792",3,7.7,999.9,0,0.502145922746781
"795",3,6.1,999.9,0,0.412017167381974
"796",3,6.5,999.9,0,0.44206008583691
"798",3,6.4,999.9,0,0.457081545064378
"809",3,4.6,999.9,0,0.405579399141631
"818",3,9.9,999.9,0,0.517167381974249
"827",3,9.2,999.9,0,0.493562231759657
"828",3,10.7,999.9,0,0.491416309012876
"831",3,7.7,999.9,0,0.324034334763948
"838",3,6.2,999.9,0,0.328326180257511
"858",3,11.3,999.9,0,0.48068669527897
"869",3,10.3,999.9,0,0.658798283261803
"873",3,12.6,999.9,0,0.381974248927039
"875",3,7.8,999.9,0,0.512875536480687
"885",3,12.6,999.9,0,0.182403433476395
"904",3,11.8,999.9,0,0.36480686695279
"919",3,10.4,999.9,0,0.536480686695279
"942",3,15,999.9,0,0.386266094420601
"943",3,14.2,999.9,0,0.178111587982833
"948",3,11.3,999.9,0,0.437768240343348
"952",3,10.5,999.9,0,0.339055793991416
"971",3,15.7,999.9,0,0.592274678111588
"977",3,15,999.9,0,0.465665236051502
"991",3,18.2,999.9,0,0.328326180257511
"1035",4,3.5,999.9,0,0.660944206008584
"1047",4,4.9,999.9,0,0.521459227467811
"1061",4,4.9,999.9,0,0.527896995708155
"1076",4,4.2,999.9,1,0.609442060085837
"1077",4,7.8,1.2,0,0.568669527896996
"1095",4,6,999.9,0,0.399141630901288
"1114",4,9.4,999.9,0,0.534334763948498
"1115",4,8.5,999.9,0,0.437768240343348
"1123",4,11.2,999.9,0,0.633047210300429
"1146",4,8.9,999.9,0,0.474248927038627
"1148",4,7.3,999.9,0,0.523605150214592
"1154",4,7.8,999.9,0,0.579399141630901
"1164",4,9.6,999.9,0,0.609442060085837
"1192",4,8.5,999.9,0,0.5
"1193",4,9.8,999.9,0,0.502145922746781
"1203",4,11.4,1.2,0,0.315450643776824
"1232",4,6.9,999.9,0,0.611587982832618
"1242",4,10.9,999.9,0,0.362660944206009
"1249",4,9.6,999.9,0,0.553648068669528
"1252",4,9.6,999.9,0,0.718884120171674
"1261",4,10.5,999.9,0,0.59656652360515
"1270",4,14.6,3.1,1,0.165236051502146
"1276",4,9.8,1.2,1,0.36480686695279
"1278",4,12.9,999.9,0,0.424892703862661
"1283",4,15.8,999.9,0,0.618025751072961
"1295",4,16,999.9,0,0.581545064377682
"1297",4,14.5,999.9,0,0.650214592274678
"1303",4,13.8,999.9,0,0.429184549356223
"1315",4,18.2,999.9,0,0.409871244635193
"1316",4,14.9,999.9,0,0.688841201716738
"1363",5,3.1,999.9,0,0.656652360515021
"1395",5,6.2,999.9,0,0.789699570815451
"1396",5,6.6,999.9,0,0.515021459227468
"1417",5,7.6,999.9,0,0.515021459227468
"1427",5,4.9,999.9,0,0.686695278969957
"1445",5,8,999.9,0,0.603004291845494
"1447",5,7.1,999.9,0,0.832618025751073
"1451",5,8.8,999.9,0,0.727467811158798
"1456",5,4,999.9,0,0.560085836909871
"1470",5,7,999.9,0,0.714592274678112
"1471",5,6.1,999.9,0,0.508583690987124
"1487",5,7.8,999.9,0,0.710300429184549
"1490",5,10.5,999.9,0,0.369098712446352
"1496",5,10.4,999.9,0,0.71244635193133
"1508",5,5.7,999.9,0,0.61587982832618
"1518",5,6.9,999.9,0,0.798283261802575
"1522",5,10.2,999.9,0,0.892703862660944
"1536",5,7.1,999.9,0,0.598712446351931
"1555",5,10.8,999.9,0,0.643776824034335
"1558",5,13.1,999.9,0,0.671673819742489
"1561",5,10.6,999.9,0,0.59656652360515
"1571",5,10.9,999.9,0,0.517167381974249
