date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2018-04-06,2018,04,06,35.6,26.5,1014.4,6.6,10.5,21.0,29.9,39.0,32.0,0.09,999.9,0
2018-04-07,2018,04,07,29.2,8.2,1021.2,10.0,8.7,15.0,18.1,39.0,21.0,0.0,999.9,0
2018-04-08,2018,04,08,31.9,14.2,1019.9,10.0,5.0,12.0,999.9,39.9,23.0,0.0,999.9,0
2018-04-09,2018,04,09,34.5,28.5,1021.0,6.1,6.8,11.1,999.9,39.9,30.9,0.03,1.2,0
2018-04-10,2018,04,10,37.1,24.7,1025.2,8.7,5.7,12.0,18.1,46.0,28.9,0.0,999.9,0
2018-04-11,2018,04,11,48.5,32.0,1016.5,9.8,9.6,13.0,18.1,66.0,39.0,0.0,999.9,0
2018-04-12,2018,04,12,59.5,42.6,1005.8,9.3,10.6,19.0,26.0,75.0,48.0,0.02,999.9,0
2018-04-13,2018,04,13,45.8,39.4,1006.5,9.3,9.5,14.0,20.0,53.1,42.1,0.02,999.9,0
2018-04-14,2018,04,14,40.4,38.6,1009.4,4.7,16.9,24.1,33.0,44.1,37.9,0.29,999.9,0
2018-04-15,2018,04,15,36.7,35.0,1008.1,7.3,13.2,20.0,28.9,39.0,35.1,0.47,999.9,0
2018-04-16,2018,04,16,31.3,26.0,1010.6,6.8,13.2,18.1,26.0,36.0,28.0,0.33,999.9,0
2018-04-17,2018,04,17,35.0,22.3,1013.6,10.0,10.7,18.1,20.0,45.0,30.0,0.0,999.9,0
2018-04-18,2018,04,18,35.1,26.4,1012.5,8.9,9.7,17.1,25.1,37.9,32.0,0.0,999.9,0
2018-04-19,2018,04,19,41.1,29.6,1023.8,7.3,9.4,12.0,999.9,55.0,33.1,0.1,999.9,0
2018-04-20,2018,04,20,46.8,21.6,1032.2,10.0,4.6,13.0,999.9,61.0,33.1,0.03,999.9,0
2018-04-21,2018,04,21,47.2,20.3,1030.9,10.0,4.1,8.9,999.9,53.1,41.0,0.0,999.9,0
2018-04-22,2018,04,22,51.0,23.1,1027.6,10.0,9.2,15.0,22.0,62.1,44.1,0.0,999.9,0
2018-04-23,2018,04,23,51.9,29.3,1022.3,10.0,9.1,14.0,999.9,64.0,43.0,0.0,999.9,0
2018-04-24,2018,04,24,55.8,42.0,1017.4,10.0,6.3,14.0,999.9,64.0,50.0,0.0,999.9,0
2018-04-25,2018,04,25,49.0,35.8,1018.1,10.0,12.1,17.1,25.1,59.0,43.0,0.0,999.9,0
2018-04-26,2018,04,26,49.3,29.1,1014.7,10.0,3.2,8.9,999.9,66.0,36.0,0.0,999.9,0
2018-04-27,2018,04,27,51.9,31.3,1009.2,10.0,10.2,17.1,25.1,61.0,44.1,0.0,999.9,0
2018-04-28,2018,04,28,43.9,29.3,1017.6,10.0,13.4,18.1,24.1,51.1,37.9,0.03,999.9,0
2018-04-29,2018,04,29,44.5,20.1,1027.3,10.0,5.8,12.0,999.9,57.0,33.1,0.0,999.9,0
2018-04-30,2018,04,30,57.9,20.4,1022.0,10.0,9.5,15.9,24.1,80.1,42.1,0.0,999.9,0
2018-05-01,2018,05,01,71.7,38.4,1014.3,10.0,13.0,21.0,29.9,86.0,57.9,0.0,999.9,0
2018-05-02,2018,05,02,77.2,52.5,1011.5,10.0,14.8,34.0,58.1,88.0,66.9,0.0,999.9,1
2018-05-03,2018,05,03,65.4,59.8,1011.9,7.7,6.4,15.9,22.9,78.1,57.9,0.45,999.9,0
2018-05-04,2018,05,04,67.9,54.9,1010.7,10.0,14.7,25.1,35.9,75.0,57.9,0.19,999.9,0
2018-05-05,2018,05,05,70.7,45.2,1015.0,10.0,7.1,14.0,17.1,82.0,57.0,0.0,999.9,0
2018-05-06,2018,05,06,63.5,41.8,1014.6,10.0,8.0,15.9,21.0,82.0,55.0,0.0,999.9,0
2018-05-07,2018,05,07,60.3,40.0,1021.5,10.0,5.9,14.0,999.9,73.0,50.0,0.0,999.9,0
2018-05-08,2018,05,08,69.8,40.4,1019.4,10.0,6.0,12.0,19.0,82.9,55.9,0.0,999.9,0
2018-05-09,2018,05,09,71.1,49.5,1009.2,9.8,11.3,21.0,31.1,82.9,60.1,0.0,999.9,0
2018-05-10,2018,05,10,66.1,54.4,1010.0,9.8,9.5,17.1,22.0,78.1,59.0,0.21,999.9,0
2018-05-11,2018,05,11,53.5,44.6,1016.1,10.0,12.0,17.1,24.1,64.0,48.9,0.04,999.9,0
2018-05-12,2018,05,12,49.1,44.6,1017.3,7.9,10.5,14.0,999.9,53.1,46.0,0.02,999.9,0
2018-05-13,2018,05,13,54.4,49.6,1016.8,8.1,7.1,15.0,25.1,69.1,48.0,0.43,999.9,0
2018-05-14,2018,05,14,63.8,56.6,1012.8,8.4,8.3,21.0,26.0,86.0,53.1,0.37,999.9,1
2018-05-15,2018,05,15,64.0,58.9,1012.6,7.2,8.2,20.0,28.9,69.1,60.1,0.92,999.9,0
2018-05-16,2018,05,16,62.6,45.8,1015.9,10.0,5.6,13.0,15.9,77.0,48.9,0.0,999.9,0
2018-05-17,2018,05,17,65.2,50.5,1016.1,9.6,5.9,14.0,999.9,75.0,55.9,0.0,999.9,0
2018-05-18,2018,05,18,58.4,46.6,1017.0,10.0,9.1,14.0,999.9,68.0,53.1,0.0,999.9,0
2018-05-19,2018,05,19,61.1,57.7,1012.1,4.8,5.1,8.9,999.9,69.1,57.0,0.03,999.9,0
2018-05-20,2018,05,20,51.5,47.3,1020.1,9.2,9.1,18.1,21.0,60.1,45.0,0.01,999.9,0
2018-05-21,2018,05,21,54.8,52.2,1020.1,6.4,5.8,15.0,20.0,64.0,48.9,0.12,999.9,0
2018-05-22,2018,05,22,60.0,56.6,1016.5,4.0,4.3,8.9,999.9,66.9,55.9,1.24,999.9,1
2018-05-23,2018,05,23,63.7,52.1,1020.6,8.3,3.2,8.9,999.9,78.1,51.1,0.05,999.9,0
2018-05-24,2018,05,24,71.8,54.0,1020.4,10.0,5.3,12.0,999.9,87.1,59.0,0.0,999.9,0
2018-05-25,2018,05,25,78.5,55.9,1012.5,10.0,6.6,9.9,17.1,90.0,68.0,0.0,999.9,0
2018-05-26,2018,05,26,78.3,64.7,1006.9,9.1,5.2,8.0,999.9,90.0,69.1,0.13,999.9,0
2018-05-27,2018,05,27,83.4,63.5,1009.0,10.0,4.1,9.9,999.9,96.1,72.0,0.0,999.9,0
2018-05-28,2018,05,28,84.1,63.0,1011.7,10.0,6.5,20.0,35.0,96.1,75.0,0.0,999.9,0
2018-05-29,2018,05,29,77.7,60.9,1011.3,10.0,4.6,9.9,999.9,93.9,70.0,0.0,999.9,0
2018-05-30,2018,05,30,77.5,66.6,1004.7,9.9,7.8,17.1,25.1,87.1,72.0,0.0,999.9,0
2018-05-31,2018,05,31,77.7,68.0,1003.0,9.8,9.1,15.9,24.1,89.1,70.0,0.22,999.9,0
2018-06-01,2018,06,01,71.1,60.5,1009.5,9.9,8.3,15.9,22.9,87.1,60.1,0.0,999.9,0
2018-06-02,2018,06,02,60.9,53.3,1013.9,10.0,8.7,15.0,21.0,73.9,53.1,0.0,999.9,0
