"","day","temp","NUM_CRIMES"
"3292",5,45.3,0.75
"3295",3,60,0.652173913043478
"3303",2,37.8,0.617391304347826
"3307",1,45,0.508695652173913
"3310",7,66,0.576086956521739
"3330",3,59.5,0.310869565217391
"3336",6,70.5,0.517391304347826
"3344",7,60.9,0.358695652173913
"3404",7,39,0.417391304347826
"3407",1,46.3,0.652173913043478
"3413",1,37.9,0.530434782608696
"3416",3,37.8,0.617391304347826
"3426",4,47.6,0.539130434782609
"3449",3,44.3,0.645652173913044
"3463",6,30.1,0.465217391304348
"3497",3,39.8,0.76304347826087
"3507",3,29.2,0.395652173913043
"3510",7,38.9,0.417391304347826
"3518",2,40.8,0.491304347826087
"3521",5,45.9,0.684782608695652
"3525",6,46,0.61304347826087
"3526",2,43.4,0.443478260869565
"3533",3,47.9,0.510869565217391
"3539",7,51.5,0.65
"3543",4,37.2,0.15
"3554",5,39.5,0.580434782608696
"3560",4,47.3,0.602173913043478
"3568",4,39,0.395652173913043
"3571",5,24.9,0.443478260869565
"3573",1,41.7,0.528260869565217
"3590",6,48.8,0.521739130434783
"3596",2,55.8,0.671739130434783
"3613",5,44.8,0.454347826086957
"3615",7,35,0.469565217391304
"3621",1,39.2,0.626086956521739
"3631",2,42.1,0.432608695652174
"3649",4,36.2,0.632608695652174
"3657",6,43.7,0.48695652173913
"3720",5,42.2,0.965217391304348
"3723",7,38.8,0.554347826086957
"3731",6,44.2,0.617391304347826
"3732",7,1.1,0.145652173913043
"3737",7,44.6,0.439130434782609
"3751",3,2.3,0.106521739130435
"3760",5,38.7,0.673913043478261
"3762",3,35.1,0.5
"3783",5,12.7,0.217391304347826
"3790",1,31.5,0.578260869565217
"3791",4,36.1,0.593478260869565
"3793",4,7.2,0.276086956521739
"3806",6,39.5,0.647826086956522
"3831",7,26.9,0.41304347826087
"3844",7,22.4,0.0652173913043478
"3858",1,43.7,0.55
"3862",6,32.8,0.521739130434783
"3871",2,3.6,0.11304347826087
"3877",4,25.6,0.328260869565217
"3893",5,26.8,0.639130434782609
"3927",2,44.2,0.630434782608696
"3940",3,31.7,0.515217391304348
"3959",5,25.2,0.567391304347826
"3961",6,10.5,0.319565217391304
"3983",2,25.2,0.456521739130435
"3998",3,27.9,0.491304347826087
"4000",6,30,0.402173913043478
"4009",4,25.2,0.530434782608696
"4012",1,57.1,0.728260869565217
"4015",2,41.3,0.515217391304348
"49",6,6.7,0.184510250569476
"71",7,41.8,0.485193621867882
"107",3,29.4,0.246013667425968
"122",2,30.5,0.334851936218679
"123",7,36.3,0.378132118451025
"131",2,22.2,0.300683371298405
"153",7,13.2,0.134396355353075
"158",2,14.4,0.248291571753986
"168",4,8.3,0.220956719817768
"169",1,34,0.264236902050114
"174",4,32.9,0.309794988610478
"181",3,14.3,0.328018223234624
"188",2,-2.8,0.129840546697039
"191",3,12.2,0.161731207289294
"198",7,17.7,0.0637813211845103
"211",1,19,0.0592255125284738
"225",5,5.3,0.362186788154898
"242",1,28.4,0.334851936218679
"257",6,39.7,0.514806378132118
"259",3,38.6,0.489749430523918
"272",4,22.6,0.275626423690205
"274",1,48.9,0.498861047835991
"278",5,32.6,0.464692482915718
"299",3,35.8,0.462414578587699
"302",6,14,0.255125284738041
"304",6,48.5,0.567198177676538
"305",5,43.4,0.587699316628702
"320",4,56.6,0.446469248291572
"334",2,36,0.4874715261959
"338",5,24.3,0.460136674259681
"382",2,13.4,0.189066059225513
"415",1,6.6,0.0865603644646925
"419",2,24.5,0.318906605922551
"427",1,16.9,0.152619589977221
"435",3,34,0.355353075170843
"453",4,14.4,0.118451025056948
"460",7,22.4,0.0728929384965831
"461",6,21,0.0660592255125285
"465",3,51.8,0.321184510250569
"467",4,41.5,0.439635535307517
"470",3,18.4,0.0888382687927107
"481",1,44.5,0.271070615034169
"485",3,32.8,0.30751708428246
"503",6,25.4,0.227790432801822
"504",1,41.9,0.273348519362187
"518",5,40.7,0.378132118451025
"520",5,24.8,0
"524",5,11.8,0.38496583143508
"530",7,29,0.186788154897494
"570",4,34.6,0.391799544419134
"571",6,37.7,0.400911161731207
"576",5,36.2,0.362186788154898
"588",6,27.6,0.284738041002278
"596",7,26.7,0.0182232346241458
"599",2,50.1,0.42369020501139
"612",2,59.3,0.318906605922551
"618",4,28.8,0.537585421412301
"641",7,41.6,0.34624145785877
"688",7,40.8,0.419134396355353
"699",3,45.7,0.419134396355353
"720",5,37.4,0.425968109339408
"727",4,35.3,0.375854214123007
"729",5,30.1,0.546697038724374
"734",6,38.1,0.362186788154898
"751",4,39.9,0.42369020501139
"756",6,33.4,0.407744874715262
"768",5,39.6,0.453302961275626
"778",7,38.6,0.328018223234624
"789",5,36.7,0.562642369020501
"797",2,36.1,0.337129840546697
"799",6,36.7,0.619589977220957
"803",4,28.8,0.353075170842825
"806",7,35.1,0.259681093394077
"822",5,32.6,0.451025056947608
"823",4,45.4,0.28246013667426
"854",2,49.9,0.387243735763098
"870",1,36.9,0.357630979498861
"877",1,41.4,0.437357630979499
"887",2,31.8,0.305239179954442
"891",3,34.3,0.419134396355353
"893",1,37.9,0.364464692482916
"914",3,31.7,0.364464692482916
"920",3,31.7,0.343963553530752
"922",7,34.6,0.391799544419134
"934",4,39.5,0.742596810933941
"941",6,36.8,0.328018223234624
"953",2,33.8,0.471526195899772
"955",6,46,0.421412300683371
"981",1,41.5,0.353075170842825
"1030",6,47.2,0.391799544419134
"1031",4,49.3,0.519362186788155
"1058",4,32.3,0.380410022779043
"1069",1,34.5,0.355353075170843
"1082",2,37.1,0.476082004555809
"1083",4,41.1,0.498861047835991
"1084",7,44.5,0.501138952164009
"1091",7,31.9,0.257403189066059
"1099",5,46.8,0.678815489749431
"1101",3,48.5,0.601366742596811
"1116",5,45.8,0.62870159453303
"1118",2,55.8,0.47380410022779
"1119",1,51.9,0.480637813211845
"1125",1,33.1,0.38496583143508
"1138",6,29.2,0.296127562642369
"1143",7,51,0.439635535307517
"1165",7,33.8,0.52619589977221
"1171",1,57.9,0.651480637813212
"1183",3,49,0.558086560364465
"1190",3,35.1,0.277904328018223
"1196",5,51.9,0.610478359908884
"1199",2,40.2,0.227790432801822
"1208",1,31.3,0.519362186788155
"1210",6,43.9,0.396355353075171
"1222",2,35,0.441913439635535
"1235",4,59.5,0.560364464692483
"1262",7,36.7,0.223234624145786
"1264",3,32.8,0.446469248291572
"1265",5,35.6,0.432801822323462
"1304",6,40.4,0.419134396355353
"1365",6,78.3,0.797266514806378
"1368",6,61.1,0.578587699316629
"1370",3,63.7,0.62870159453303
"1371",2,60,0.665148063781321
"1381",5,78.5,0.683371298405467
"1382",7,83.4,0.85876993166287
"1390",2,77.7,0.842824601366743
"1429",4,71.8,0.71753986332574
"1435",2,69.8,0.683371298405467
"1453",3,62.6,0.578587699316629
"1472",5,58.4,0.671981776765376
"1478",1,60.3,0.683371298405467
"1483",6,70.7,0.792710706150342
"1488",4,65.2,0.660592255125285
"1491",6,49.1,0.441913439635535
"1501",1,54.8,0.476082004555809
"1507",7,54.4,0.421412300683371
"1525",7,63.5,0.480637813211845
"1529",4,65.4,0.539863325740319
"1532",4,77.7,0.767653758542141
"1552",5,53.5,0.510250569476082
"1556",3,77.5,0.779043280182232
"1567",4,66.1,0.624145785876993
"1573",7,51.5,0.58997722095672
"1620",2,64,0.542141230068337
"1621",1,84.1,0.87243735763098
"1628",3,71.1,0.65375854214123
"1633",1,63.8,0.644646924829157
"1657",5,67.9,0.703872437357631
"1664",3,77.2,0.646924829157175
"1706",2,70.6,0.658314350797267
"1725",4,72.9,0.57630979498861
"1751",7,65.5,0.514806378132118
"1755",5,65.6,0.612756264236902
"1770",3,70.4,0.883826879271071
"1786",4,76.1,0.722095671981777
"1797",6,68.3,0.760820045558087
"1799",3,75.1,0.560364464692483
"1806",4,73.8,0.596810933940774
"1817",3,73.3,0.733485193621868
"1820",1,64.1,0.555808656036446
"1823",6,66.5,0.708428246013667
"1827",5,83.5,0.626423690205011
"1832",5,76.6,0.767653758542141
"1845",1,70.1,0.79498861047836
"1847",7,86.3,0.735763097949886
"1855",6,60.9,0.71753986332574
"1859",5,63.2,0.496583143507973
"1860",7,73.7,0.831435079726651
"1865",2,74.9,0.660592255125285
"1871",2,73.3,0.660592255125285
"1879",4,66.5,0.369020501138952
"1881",1,68,0.649202733485194
"1892",6,87.3,0.824601366742597
"1903",3,63.5,0.706150341685649
"1928",1,86.7,0.779043280182232
"1941",2,67.2,0.562642369020501
"1968",7,67.5,0.751708428246014
"1970",6,82.2,0.73120728929385
"2027",3,79.1,0.69248291571754
"2029",6,78.3,0.644646924829157
"2050",2,75.7,0.667425968109339
"2051",1,77.2,0.808656036446469
"2056",7,75.6,0.728929384965831
"2065",2,74.3,0.740318906605923
"2079",7,81,0.699316628701595
"2090",6,71.9,0.690205011389522
"2091",3,72.6,0.763097949886105
"2123",7,72.4,0.617312072892939
"2124",5,82.1,0.715261958997722
"2136",4,79.3,0.667425968109339
"2138",1,73.6,0.779043280182232
"2139",3,83.9,0.738041002277904
"2140",3,78.3,0.528473804100228
"2145",2,78.5,0.73120728929385
"2165",2,77,0.546697038724374
"2168",1,80.1,0.676537585421412
"2174",1,72.5,0.630979498861048
"2191",5,71.1,0.671981776765376
"2204",6,71.7,0.742596810933941
"2240",4,76.7,0.621867881548975
"2241",4,77.5,0.674259681093394
"2245",2,82.2,0.694760820045558
"2247",7,71.6,0.660592255125285
"2265",5,75.7,0.724373576309795
"2275",6,71.5,0.671981776765376
"2276",5,74.8,0.876993166287016
"2299",1,83,0.640091116173121
"2311",4,80.3,0.767653758542141
"2396",2,76.5,0.637813211845103
"2408",3,74.6,0.65375854214123
"2409",2,80.5,0.738041002277904
"2422",4,68.5,0.719817767653758
"2441",5,72.4,0.747152619589977
"2458",1,77.9,0.726651480637813
"2499",7,79.9,0.769931662870159
"2508",6,76.7,0.927107061503417
"2511",6,78.4,0.808656036446469
"2522",3,80.2,0.669703872437358
"2528",5,77.1,0.879271070615034
"2532",4,77.7,0.79498861047836
"2536",4,77.3,0.753986332574032
"2540",5,75.7,0.69248291571754
"2541",7,76.5,0.656036446469248
"2544",4,70.9,0.507972665148064
"2553",7,83.5,0.65375854214123
"2579",1,79.3,0.678815489749431
"2582",4,78.5,0.601366742596811
"2597",3,71.1,0.788154897494305
"2600",5,77.8,0.804100227790433
"2616",6,72.9,0.75626423690205
"2619",3,73.7,1
"2626",5,69.2,0.649202733485194
"2627",7,84.5,0.808656036446469
"2631",6,83.2,0.908883826879271
"2632",1,75.8,0.553530751708428
"2654",2,73.1,0.494305239179954
"2659",2,83.1,0.676537585421412
"2660",3,72.2,0.560364464692483
"2669",1,86.2,0.728929384965831
"2715",1,79.1,0.640091116173121
"2741",6,51.2,0.517084282460137
"2748",2,67.5,0.425968109339408
"2754",1,65.1,0.662870159453303
"2765",4,66.9,0.414578587699317
"2772",3,68.5,0.476082004555809
"2778",5,58.2,0.656036446469248
"2781",7,61.2,0.523917995444191
"2801",7,59.3,0.537585421412301
"2803",5,70.6,0.829157175398633
"2823",2,79.9,0.71753986332574
"2826",6,70.3,0.69248291571754
"2830",4,59,0.462414578587699
"2852",7,74.9,0.715261958997722
"2866",3,61.5,0.562642369020501
"2876",3,71.1,0.585421412300683
"2882",4,70.6,0.537585421412301
"2898",2,75.3,0.528473804100228
"2899",5,68.9,0.5125284738041
"2912",4,78.1,0.738041002277904
"2925",7,82.3,0.744874715261959
"2930",1,66.6,0.480637813211845
"2957",5,78.4,0.728929384965831
"2966",3,83.1,0.482915717539863
"2967",6,60.3,0.669703872437358
"2982",7,65,0.364464692482916
"2987",1,78.6,0.619589977220957
"2992",6,67.1,0.649202733485194
"3000",2,73.2,0.560364464692483
"3055",4,44.9,0.492027334851936
"3059",3,44.3,0.683371298405467
"3074",6,49.8,0.644646924829157
"3101",1,46.9,0.496583143507973
"3105",5,48.9,0.738041002277904
"3107",1,62.5,0.943052391799544
"3111",7,47.9,0.44874715261959
"3112",5,40.2,0.460136674259681
"3125",4,45.5,0.501138952164009
"3147",6,41.6,0.544419134396355
"3150",1,47.8,0.480637813211845
"3154",7,59.2,0.485193621867882
"3161",3,55,0.865603644646925
"3164",2,48.6,0.52619589977221
"3174",6,64.9,0.503416856492027
"3184",2,53.5,0.594533029612756
"3199",2,77.3,0.548974943052392
"3214",5,58.3,0.339407744874715
"3218",3,47.6,0.421412300683371
"3221",1,70.9,0.542141230068337
"3228",3,72.9,0.498861047835991
"3244",1,44.5,0.455580865603645
"3262",2,64.1,0.482915717539863
"3278",5,49.1,0.594533029612756
"3309",7,38.1,0.316628701594533
"3316",4,66.2,0.439635535307517
"3318",4,51.3,0.396355353075171
"3319",7,47.7,0.482915717539863
"3320",2,44,0.369020501138952
"3337",3,71.3,0.389521640091116
"3347",6,47.4,0.685649202733485
"3400",3,25.8,0.305239179954442
"3406",5,36.2,0.562642369020501
"3424",4,31,0.387243735763098
"3434",3,22.1,0.478359908883827
"3436",4,32.1,0.425968109339408
"3439",6,43,0.635535307517084
"3442",6,34.8,0.378132118451025
"3443",1,28.4,0.305239179954442
"3460",7,34.4,0.284738041002278
"3464",7,33,0.325740318906606
"3472",1,34.5,0.414578587699317
"3477",4,33.9,0.0842824601366743
"3485",4,35.9,0.389521640091116
"3499",2,24,0.300683371298405
"3529",5,34.2,0.519362186788155
"3532",2,32.3,0.441913439635535
"3541",5,35,0.485193621867882
"3553",2,25.2,0.236902050113895
"3556",6,45.4,0.437357630979499
"3559",1,48.3,0.457858769931663
"3567",3,32.6,0.537585421412301
"3577",5,40.8,0.560364464692483
"3589",5,45.2,0.640091116173121
"3599",7,49,0.41002277904328
"3610",4,50.7,0.988610478359909
"3638",6,25.3,0.332574031890661
"3644",3,38.5,0.41002277904328
"3646",2,48.3,0.587699316628702
"3650",7,39.5,0.157175398633257
"3666",1,31.3,0.129840546697039
"3719",7,25.1,0.42369020501139
"3729",6,24.5,0.533029612756264
"3750",4,34.3,0.471526195899772
"3759",7,36.9,0.560364464692483
"3761",2,30.5,0.482915717539863
"3773",4,45.4,0.644646924829157
"3780",5,40.6,0.656036446469248
"3787",6,31.3,0.580865603644647
"3794",3,36.7,0.284738041002278
"3796",1,24,0.485193621867882
"3812",2,30.5,0.378132118451025
"3816",1,35.6,0.471526195899772
"3818",6,38.5,0.544419134396355
"3852",7,34.4,0.300683371298405
"3857",4,30.7,0.4874715261959
"3865",2,30.8,0.498861047835991
"3879",3,40.1,0.535307517084282
"3891",3,28.3,0.471526195899772
"3903",5,21.5,0.55125284738041
"3921",6,29.5,0.435079726651481
"3924",7,27,0.378132118451025
"3946",7,43.4,0.469248291571754
"3952",3,36,0.578587699316629
"3964",5,36.9,0.676537585421412
"3984",4,43.8,0.280182232346241
"3987",1,30.3,0.239179954441913
"3992",1,36.4,0.325740318906606
"3994",6,38.5,0.715261958997722
"3996",1,34.8,0.605922551252847
"4005",5,43.2,0.501138952164009
"82",5,26.7,0.697424892703863
"85",4,31.5,0.416309012875536
"97",7,5.5,0.139484978540773
"101",1,26.2,0.377682403433476
"113",4,-12.5,0
"115",6,4.6,0.156652360515021
"116",4,30.8,0.628755364806867
"125",4,19.4,0.487124463519313
"128",6,39.8,0.714592274678112
"132",5,37.9,0.665236051502146
"134",2,20.3,0.358369098712446
"135",3,31.4,0.435622317596566
"138",6,30.3,0.459227467811159
"184",1,10.9,0.208154506437768
"189",3,32.4,0.517167381974249
"201",2,26.4,0.512875536480687
"205",3,29.5,0.420600858369099
"238",5,31.5,0.448497854077253
"245",7,30.3,0.244635193133047
"249",7,40.2,0.439914163090129
"265",4,17.9,0.317596566523605
"282",1,20.4,0.133047210300429
"287",5,2.8,0.272532188841202
"292",2,6.4,0.0751072961373391
"303",7,14.8,0.0729613733905579
"309",1,45.6,0.465665236051502
"310",3,23.8,0.369098712446352
"321",6,27.6,0.13519313304721
"324",2,42.8,0.51931330472103
"375",5,9.2,0.680257510729614
"386",2,24.1,0.330472103004292
"397",6,35.6,0.40343347639485
"409",7,24.9,0.38412017167382
"416",5,30.4,0.542918454935622
"426",1,26.8,0.281115879828326
"436",6,26.6,0.564377682403433
"439",4,36.8,0.607296137339056
"443",7,41,0.293991416309013
"455",2,30.8,0.416309012875536
"463",6,22.2,0.467811158798283
"464",1,47.3,0.594420600858369
"474",3,34.5,0.379828326180258
"491",6,13.5,0.637339055793991
"497",2,21.5,0.321888412017167
"509",7,26.7,0.341201716738197
"511",1,29.6,0.358369098712446
"512",4,20.1,0.291845493562232
"517",3,26.3,0.407725321888412
"561",3,31.6,0.377682403433476
"577",4,31.9,0.508583690987124
"600",2,31.6,0.44206008583691
"608",5,23.7,0.605150214592275
"629",4,35.9,0.452789699570815
"633",3,20.6,0.394849785407725
"640",1,15.6,0.296137339055794
"643",5,11.5,0.392703862660944
"650",7,36.3,0.188841201716738
"696",5,28.6,0.639484978540773
"697",5,29.4,0.555793991416309
"703",6,37.9,0.495708154506438
"712",5,47.5,0.463519313304721
"759",2,39.8,0.396995708154506
"774",7,23.8,0.199570815450644
"790",2,36.3,0.362660944206009
"792",3,42.5,0.502145922746781
"795",1,36.1,0.412017167381974
"796",6,30.8,0.44206008583691
"798",2,36.1,0.457081545064378
"809",7,46,0.405579399141631
"818",1,33.3,0.517167381974249
"827",4,40.4,0.493562231759657
"828",3,47.1,0.491416309012876
"831",4,24.2,0.324034334763948
"838",7,36,0.328326180257511
"858",4,53.5,0.48068669527897
"869",6,35.5,0.658798283261803
"873",7,31.9,0.381974248927039
"875",3,42.8,0.512875536480687
"885",1,6.6,0.182403433476395
"904",3,18.1,0.36480686695279
"919",5,40.6,0.536480686695279
"942",1,37.6,0.386266094420601
"943",2,13.2,0.178111587982833
"948",6,40.2,0.437768240343348
"952",6,35,0.339055793991416
"971",5,38.6,0.592274678111588
"977",4,56.2,0.465665236051502
"991",7,37.9,0.328326180257511
"1035",4,57.7,0.660944206008584
"1047",3,53.9,0.521459227467811
"1061",5,45,0.527896995708155
"1076",6,52.3,0.609442060085837
"1077",1,39.9,0.568669527896996
"1095",7,59.6,0.399141630901288
"1114",2,57.8,0.534334763948498
"1115",4,46.7,0.437768240343348
"1123",6,44.3,0.633047210300429
"1146",3,47,0.474248927038627
"1148",7,59.4,0.523605150214592
"1154",2,46.1,0.579399141630901
"1164",2,59.1,0.609442060085837
"1192",3,57.9,0.5
"1193",2,60.9,0.502145922746781
"1203",7,41.5,0.315450643776824
"1232",1,62.7,0.611587982832618
"1242",4,58.6,0.362660944206009
"1249",1,46.8,0.553648068669528
"1252",1,36.5,0.718884120171674
"1261",1,68.4,0.59656652360515
"1270",7,37.1,0.165236051502146
"1276",6,42.9,0.36480686695279
"1278",2,44.9,0.424892703862661
"1283",4,45.6,0.618025751072961
"1295",6,50.6,0.581545064377682
"1297",5,56.5,0.650214592274678
"1303",3,41.6,0.429184549356223
"1315",5,44.5,0.409871244635193
"1316",5,50.6,0.688841201716738
"1363",3,63.6,0.656652360515021
"1395",7,70.9,0.789699570815451
"1396",6,50.9,0.515021459227468
"1417",4,45.8,0.515021459227468
"1427",7,58.8,0.686695278969957
"1445",4,67,0.603004291845494
"1447",5,64.5,0.832618025751073
"1451",5,50.1,0.727467811158798
"1456",2,55.7,0.560085836909871
"1470",1,60.7,0.714592274678112
"1471",6,48.1,0.508583690987124
"1487",1,50.4,0.710300429184549
"1490",7,47.2,0.369098712446352
"1496",5,48.6,0.71244635193133
"1508",4,66.9,0.61587982832618
"1518",5,71.4,0.798283261802575
"1522",6,76.4,0.892703862660944
"1536",3,60,0.598712446351931
"1555",3,53.7,0.643776824034335
"1558",4,72.1,0.671673819742489
"1561",4,63.2,0.59656652360515
"1571",2,47.4,0.517167381974249
"1579",1,62.7,0.61587982832618
"1592",5,57.5,0.678111587982833
"1601",3,52.9,0.770386266094421
"1606",2,49.5,0.57725321888412
"1610",3,63.9,0.67381974248927
"1641",1,54.1,0.751072961373391
"1647",6,58,0.639484978540773
"1652",2,65.7,0.618025751072961
"1656",7,66.1,0.678111587982833
"1702",2,65.1,0.551502145922747
"1714",1,58.9,0.530042918454936
"1732",7,69.7,0.742489270386266
"1737",4,66.4,0.605150214592275
"1748",4,77.9,0.624463519313305
"1750",6,80.4,0.869098712446352
"1758",1,59.8,0.628755364806867
"1780",2,69.9,0.682403433476395
"1785",5,63,0.686695278969957
"1795",3,69.5,0.549356223175966
"1808",3,67.4,0.748927038626609
"1811",3,75.5,0.710300429184549
"1815",3,79.3,0.729613733905579
"1818",7,59.9,0.562231759656652
"1824",6,68.6,0.920600858369099
"1843",7,60.9,0.592274678111588
"1852",2,67,0.671673819742489
"1854",5,67.3,0.781115879828326
"1857",4,60.4,0.587982832618026
"1870",7,74.2,0.751072961373391
"1919",6,67.4,0.800429184549356
"1920",6,69.1,0.785407725321888
"1933",5,78.5,0.832618025751073
"1943",1,68.3,0.729613733905579
"1953",1,73.2,0.753218884120172
"1973",2,74,0.697424892703863
"1976",5,66,0.744635193133047
"1978",4,59,0.51931330472103
"1979",6,71.4,1
"1986",7,78.4,0.740343347639485
"2047",4,74.3,0.731759656652361
"2062",1,79.2,0.969957081545064
"2063",5,74.1,0.706008583690987
"2067",3,81.6,0.738197424892704
"2074",3,71.7,0.613733905579399
"2082",2,76.8,0.609442060085837
"2084",4,78.8,0.729613733905579
"2104",5,82.8,0.927038626609442
"2105",2,73.3,0.682403433476395
"2154",4,78.7,0.656652360515021
"2167",1,73.3,0.802575107296137
"2171",3,70.3,0.545064377682403
"2178",7,80.2,0.710300429184549
"2183",3,85,0.811158798283262
"2196",1,77.5,0.763948497854077
"2214",2,70.8,0.706008583690987
"2221",6,82.4,0.931330472103004
"2227",2,77.6,0.63519313304721
"2233",5,86.5,0.736051502145923
"2234",5,76.7,0.766094420600858
"2250",6,80.1,0.766094420600858
"2251",2,84.9,0.665236051502146
"2254",7,75.7,0.675965665236052
"2271",7,72,0.678111587982833
"2273",7,81.5,0.802575107296137
"2281",6,80.2,0.78755364806867
"2295",4,79.2,0.645922746781116
"2301",1,82.3,0.778969957081545
"2303",1,71.9,0.710300429184549
"2305",3,77.3,0.746781115879828
"2306",6,86,0.789699570815451
"2381",6,74.7,0.755364806866953
"2383",6,76.5,0.879828326180258
"2386",1,77.8,0.703862660944206
"2395",7,79.4,0.821888412017167
"2400",5,73.8,0.723175965665236
"2451",5,74.2,0.905579399141631
"2474",4,71,0.995708154506438
"2480",7,75.7,0.736051502145923
"2494",6,75,0.731759656652361
"2523",4,71.5,0.761802575107296
"2527",2,76.1,0.650214592274678
"2535",6,69.4,0.770386266094421
"2537",2,75.9,0.585836909871245
"2539",7,70,0.660944206008584
"2559",2,77.1,0.697424892703863
"2560",3,74,0.564377682403433
"2564",3,77.8,0.686695278969957
"2576",1,80.1,0.751072961373391
"2578",5,70.8,0.660944206008584
"2587",1,72.2,0.581545064377682
"2592",1,77.3,0.536480686695279
"2594",5,70.6,0.690987124463519
"2599",6,68.3,0.678111587982833
"2608",4,74.3,0.633047210300429
"2621",5,73.2,0.675965665236052
"2622",2,72.9,0.585836909871245
"2623",3,73.8,0.716738197424893
"2635",4,80.2,0.776824034334764
"2649",7,75.1,0.643776824034335
"2650",3,69.6,0.630901287553648
"2666",4,71.5,0.67381974248927
"2707",5,76,0.766094420600858
"2711",1,71.3,0.682403433476395
"2726",1,72.2,0.744635193133047
"2732",4,64.8,0.407725321888412
"2740",4,74.3,0.708154506437768
"2766",1,67.5,0.684549356223176
"2768",2,70.3,0.690987124463519
"2773",3,72.6,0.639484978540773
"2805",7,66.1,0.560085836909871
"2812",4,66.8,0.536480686695279
"2822",7,67.4,0.931330472103004
"2831",6,68.4,0.65450643776824
"2838",7,64.1,0.545064377682403
"2868",6,68.1,0.59656652360515
"2881",2,68.1,0.639484978540773
"2885",5,68.4,0.67381974248927
"2888",3,68.4,0.48068669527897
"2890",7,71.6,0.699570815450644
"2894",1,68.8,0.658798283261803
"2904",3,70.8,0.545064377682403
"2905",6,76.6,0.639484978540773
"2908",1,73.9,0.630901287553648
"2931",6,63.6,0.517167381974249
"2934",7,73.2,0.42274678111588
"2936",3,81.6,0.626609442060086
"2951",2,79.4,0.560085836909871
"2955",4,74.2,0.699570815450644
"2960",5,64.7,0.448497854077253
"2989",5,75.1,0.768240343347639
"3001",2,73.1,0.474248927038627
"3046",1,48.8,0.431330472103004
"3048",5,46.9,0.626609442060086
"3057",2,59.8,0.542918454935622
"3066",4,47,0.465665236051502
"3079",7,56.7,0.560085836909871
"3104",5,49.2,0.525751072961373
"3110",2,79.7,0.907725321888412
"3127",1,60.1,0.61587982832618
"3130",3,68.3,0.581545064377682
"3131",3,49.2,0.517167381974249
"3136",6,56.3,0.555793991416309
"3144",3,61.7,0.590128755364807
"3158",6,56,0.566523605150215
"3166",4,62.9,0.40343347639485
"3169",4,48.6,0.551502145922747
"3179",1,46.5,0.487124463519313
"3181",5,54.1,0.551502145922747
"3194",3,38.5,0.255364806866953
"3210",7,60.3,0.452789699570815
"3249",4,63.1,0.581545064377682
"3250",5,60,0.57725321888412
"3257",2,52.3,0.611587982832618
"3259",2,42.3,0.377682403433476
"3266",6,44.9,0.214592274678112
"3291",4,36,0.278969957081545
"3299",7,48.1,0.510729613733906
"3304",7,50.3,0.521459227467811
"3313",3,49.5,0.605150214592275
"3314",6,44.2,0.585836909871245
"3323",2,50.8,0.431330472103004
"3335",1,58.3,0.542918454935622
"3401",1,37.9,0.48068669527897
"3403",5,37.2,0.407725321888412
"3408",3,42.5,0.579399141630901
"3419",2,38.3,0.489270386266094
"3425",7,34.2,0.521459227467811
"3432",6,32.4,0.521459227467811
"3444",7,42.1,0.414163090128755
"3454",7,39.4,0.512875536480687
"3461",6,34.7,0.439914163090129
"3462",2,42.1,0.469957081545064
"3470",4,28.4,0.255364806866953
"3475",1,45.5,0.504291845493562
"3479",5,28.5,0.641630901287554
"3496",5,33.1,0.856223175965665
"3498",1,48.6,0.457081545064378
"3505",5,24.6,0.474248927038627
"3527",6,34.8,0.53862660944206
"3540",7,40.4,0.562231759656652
"3555",5,37.2,0.575107296137339
"3557",2,39.1,0.379828326180258
"3561",4,30.2,0.439914163090129
"3575",4,35.2,0.105150214592275
"3576",2,14.9,0.188841201716738
"3580",3,17.3,0.255364806866953
"3592",6,39.5,0.439914163090129
"3597",6,38.5,0.437768240343348
"3623",3,40.9,0.433476394849785
"3639",1,30.5,0.0751072961373391
"3663",4,47.8,0.435622317596566
"3677",3,45.8,0.381974248927039
"3722",5,31.3,0.572961373390558
"3748",1,27.8,0.354077253218884
"3763",4,36.8,0.517167381974249
"3774",7,40.4,0.476394849785408
"3775",6,39,0.618025751072961
"3785",2,40.8,0.354077253218884
"3786",6,36,0.386266094420601
"3817",6,32,0.517167381974249
"3823",1,42.8,0.497854077253219
"3825",5,39.7,0.585836909871245
"3847",3,48.8,0.111587982832618
"3850",7,24.8,0.42274678111588
"3867",4,56.3,0.324034334763948
"3872",5,38.3,0.502145922746781
"3882",6,34.2,0.478540772532189
"3888",4,24.3,0.48068669527897
"3899",3,21.3,0.416309012875536
"3902",7,39.9,0.454935622317597
"3915",2,33.5,0.495708154506438
"3918",1,33.3,0.536480686695279
"3928",7,40.5,0.570815450643777
"3939",7,54.3,0.493562231759657
"3941",5,39.2,0.594420600858369
"3955",2,26.6,0.452789699570815
"3960",4,30.1,0.42274678111588
"3970",3,19.2,0.315450643776824
"3972",3,37.6,0.61587982832618
"3995",2,23.2,0.463519313304721
"4004",1,47.2,0.527896995708155
"4007",1,39,0.336909871244635
"4013",2,27.7,0.1931330472103
"1",2,32.8,0.828042328042328
"2",3,31.7,0.666666666666667
"5",5,33.6,0.902116402116402
"6",4,32.7,0.664021164021164
"7",2,23.6,0.571428571428571
"11",5,22.1,0.563492063492063
