day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
4,2017,01,26,2017-01-26,35.0,31.0,9999.9,999.9,17.8,22.0,999.9,39.4,32.5,0.0,999.9,0,675
4,2017,01,26,2017-01-26,34.3,28.8,1007.5,7.6,11.5,15.9,25.1,37.9,32.0,0.02,999.9,0,675
1,2017,10,09,2017-10-09,67.5,51.8,1010.1,10.0,3.2,8.0,999.9,82.0,55.0,0.0,999.9,0,746
1,2017,10,09,2017-10-09,67.1,55.8,9999.9,999.9,7.1,15.0,999.9,71.8,63.0,0.0,999.9,0,746
5,2017,01,27,2017-01-27,29.3,22.3,9999.9,999.9,17.6,21.0,999.9,34.3,25.9,0.0,999.9,0,784
5,2017,01,27,2017-01-27,29.0,19.5,1013.7,9.7,11.7,15.9,25.1,33.1,26.1,0.0,999.9,0,784
2,2017,10,10,2017-10-10,63.7,58.3,9999.9,999.9,16.4,22.9,999.9,69.3,60.8,0.0,999.9,0,703
2,2017,10,10,2017-10-10,63.9,57.0,1018.4,9.4,11.8,17.1,21.0,72.0,59.0,0.0,999.9,0,703
6,2017,01,28,2017-01-28,28.1,22.2,9999.9,999.9,17.7,27.0,999.9,30.2,26.1,0.0,999.9,0,731
6,2017,01,28,2017-01-28,27.7,19.5,1009.9,9.5,11.8,15.0,21.0,30.0,26.1,0.0,999.9,0,731
3,2017,10,11,2017-10-11,59.5,56.5,1015.6,4.4,13.7,22.9,29.9,63.0,57.0,0.99,999.9,0,617
3,2017,10,11,2017-10-11,59.9,57.3,9999.9,999.9,24.5,34.0,999.9,63.3,57.0,0.0,999.9,0,617
7,2017,01,29,2017-01-29,28.1,17.7,9999.9,999.9,12.1,17.1,999.9,30.0,26.8,0.0,999.9,0,634
7,2017,01,29,2017-01-29,27.6,15.5,1011.1,9.8,9.0,14.0,999.9,30.0,25.0,0.0,999.9,0,634
4,2017,10,12,2017-10-12,58.2,53.6,9999.9,999.9,12.2,22.0,999.9,59.9,57.0,0.0,999.9,0,765
4,2017,10,12,2017-10-12,58.1,53.5,1020.9,9.2,6.9,13.0,999.9,60.1,57.0,0.16,999.9,0,765
1,2017,01,30,2017-01-30,24.1,10.8,9999.9,999.9,15.3,28.0,999.9,30.7,18.7,0.0,999.9,0,757
1,2017,01,30,2017-01-30,24.1,8.8,1014.7,10.0,9.7,15.9,25.1,32.0,17.1,0.0,999.9,0,757
5,2017,10,13,2017-10-13,62.1,55.4,1019.5,8.3,6.2,9.9,999.9,73.9,54.0,0.0,999.9,0,769
5,2017,10,13,2017-10-13,60.9,55.8,9999.9,999.9,10.7,14.0,999.9,66.4,56.3,0.0,999.9,0,769
2,2017,01,31,2017-01-31,38.2,28.1,1005.3,9.5,13.6,24.1,32.1,43.0,32.0,0.01,999.9,0,734
2,2017,01,31,2017-01-31,37.6,30.3,9999.9,999.9,21.9,27.0,999.9,40.5,31.3,0.0,999.9,0,734
6,2017,10,14,2017-10-14,64.6,61.3,1016.3,5.0,5.0,9.9,999.9,73.0,62.1,0.0,999.9,1,647
6,2017,10,14,2017-10-14,63.4,61.1,9999.9,999.9,10.1,19.0,999.9,65.8,61.5,0.0,999.9,0,647
3,2017,02,01,2017-02-01,35.9,24.2,1016.7,9.9,10.1,15.9,26.0,39.0,32.0,0.0,999.9,0,847
3,2017,02,01,2017-02-01,36.6,26.7,9999.9,999.9,15.4,22.9,999.9,40.5,34.0,0.0,999.9,0,847
7,2017,10,15,2017-10-15,60.9,55.7,1012.4,8.7,12.9,27.0,42.9,68.0,52.0,5.2,999.9,0,639
7,2017,10,15,2017-10-15,60.9,55.6,9999.9,999.9,21.7,31.1,999.9,68.9,53.1,0.0,999.9,0,639
4,2017,02,02,2017-02-02,22.0,5.8,1028.3,10.0,11.0,17.1,22.0,33.1,15.1,0.0,999.9,0,671
4,2017,02,02,2017-02-02,22.6,7.7,9999.9,999.9,17.7,22.9,999.9,34.2,16.3,0.0,999.9,0,671
1,2017,10,16,2017-10-16,52.3,40.1,1025.0,10.0,7.1,13.0,999.9,63.0,43.0,0.31,999.9,0,763
1,2017,10,16,2017-10-16,53.8,40.2,9999.9,999.9,12.9,19.0,999.9,62.4,48.4,0.0,999.9,0,763
5,2017,02,03,2017-02-03,20.5,4.4,9999.9,999.9,15.0,20.0,999.9,28.0,16.2,0.0,999.9,0,670
5,2017,02,03,2017-02-03,20.7,2.3,1031.7,10.0,9.6,14.0,24.1,28.9,15.1,0.0,999.9,0,670
2,2017,10,17,2017-10-17,57.4,40.2,1022.3,10.0,9.9,18.1,24.1,71.1,48.9,0.0,999.9,0,719
2,2017,10,17,2017-10-17,61.1,40.4,9999.9,999.9,16.8,24.1,999.9,69.6,54.3,0.0,999.9,0,719
6,2017,02,04,2017-02-04,26.3,6.7,9999.9,999.9,16.0,26.0,999.9,33.3,21.7,0.0,999.9,0,638
6,2017,02,04,2017-02-04,24.1,5.3,1028.6,10.0,10.7,18.1,25.1,34.0,16.0,0.0,999.9,0,638
3,2017,10,18,2017-10-18,61.4,43.1,9999.9,999.9,18.3,27.0,999.9,69.4,54.1,0.0,999.9,0,774
3,2017,10,18,2017-10-18,60.0,41.0,1020.0,10.0,10.2,19.0,26.0,71.1,50.0,0.0,999.9,0,774
7,2017,02,05,2017-02-05,34.1,18.9,9999.9,999.9,17.5,28.0,999.9,36.9,31.3,0.0,999.9,0,695
7,2017,02,05,2017-02-05,34.0,16.6,1015.6,10.0,10.2,17.1,22.0,41.0,28.9,0.0,999.9,0,695
4,2017,10,19,2017-10-19,61.6,43.1,9999.9,999.9,13.1,25.1,999.9,68.0,57.2,0.0,999.9,0,774
4,2017,10,19,2017-10-19,61.1,37.6,1019.5,10.0,7.2,12.0,999.9,69.1,53.1,0.0,999.9,0,774
1,2017,02,06,2017-02-06,37.3,28.0,1016.7,9.3,6.1,13.0,19.0,55.0,27.0,0.0,999.9,0,762
1,2017,02,06,2017-02-06,35.8,29.9,9999.9,999.9,10.0,20.0,999.9,50.5,31.5,0.0,999.9,0,762
5,2017,10,20,2017-10-20,64.7,46.0,1020.2,10.0,7.4,13.0,999.9,80.1,54.0,0.0,999.9,0,849
5,2017,10,20,2017-10-20,65.2,49.6,9999.9,999.9,13.8,20.0,999.9,76.3,60.1,0.0,999.9,0,849
2,2017,02,07,2017-02-07,44.0,43.8,9999.9,999.9,13.6,22.9,999.9,52.7,38.8,0.0,999.9,0,693
2,2017,02,07,2017-02-07,46.0,43.7,999.9,2.8,6.8,17.1,31.1,53.6,42.1,0.32,999.9,1,693
6,2017,10,21,2017-10-21,68.6,51.9,1016.8,10.0,11.3,18.1,26.0,78.1,62.1,0.0,999.9,0,814
6,2017,10,21,2017-10-21,67.3,52.8,9999.9,999.9,19.3,26.0,999.9,73.8,62.4,0.0,999.9,0,814
3,2017,02,08,2017-02-08,32.2,26.0,9999.9,999.9,17.4,25.1,999.9,43.3,27.7,0.0,999.9,0,666
3,2017,02,08,2017-02-08,32.2,23.4,1011.6,7.7,10.9,20.0,27.0,44.1,28.0,0.23,999.9,0,666
7,2017,10,22,2017-10-22,66.0,56.6,1014.3,8.6,12.5,21.0,28.9,73.9,52.0,0.0,999.9,0,739
7,2017,10,22,2017-10-22,65.5,56.8,9999.9,999.9,21.1,28.0,999.9,70.5,53.2,0.0,999.9,0,739
4,2017,02,09,2017-02-09,20.2,5.0,9999.9,999.9,16.3,22.9,999.9,27.7,14.5,0.0,999.9,0,668
4,2017,02,09,2017-02-09,20.2,3.0,1024.6,10.0,12.3,17.1,25.1,28.0,14.0,0.0,999.9,0,668
1,2017,10,23,2017-10-23,53.1,51.5,1010.8,7.6,8.6,13.0,17.1,54.0,52.0,1.19,999.9,0,740
1,2017,10,23,2017-10-23,54.2,51.7,9999.9,999.9,16.1,22.0,999.9,55.4,53.4,0.0,999.9,0,740
5,2017,02,10,2017-02-10,26.7,13.6,1019.2,10.0,12.1,22.9,31.1,41.0,18.0,0.0,999.9,0,745
5,2017,02,10,2017-02-10,26.9,15.1,9999.9,999.9,20.4,32.1,999.9,41.4,20.1,0.0,999.9,0,745
2,2017,10,24,2017-10-24,47.8,44.9,1002.9,7.8,11.0,14.0,22.0,54.0,44.1,0.51,999.9,0,689
2,2017,10,24,2017-10-24,50.0,45.7,9999.9,999.9,17.9,24.1,999.9,54.9,46.9,0.0,999.9,0,689
6,2017,02,11,2017-02-11,42.7,33.0,1010.6,9.9,6.8,11.1,999.9,52.0,37.9,0.0,999.9,0,704
6,2017,02,11,2017-02-11,42.9,35.7,9999.9,999.9,9.5,22.9,999.9,48.2,35.8,0.0,999.9,0,704
3,2017,10,25,2017-10-25,44.8,33.6,1008.7,10.0,7.0,12.0,17.1,54.0,37.9,0.43,999.9,0,714
3,2017,10,25,2017-10-25,45.6,33.8,9999.9,999.9,12.8,21.0,999.9,51.4,40.8,0.0,999.9,0,714
7,2017,02,12,2017-02-12,41.3,26.9,1017.0,9.9,14.3,28.0,45.1,48.9,37.0,0.0,999.9,0,678
7,2017,02,12,2017-02-12,39.0,30.3,9999.9,999.9,17.4,34.0,999.9,45.3,34.5,0.0,999.9,0,678
4,2017,10,26,2017-10-26,48.2,37.4,1009.4,10.0,7.5,15.0,22.9,61.0,39.0,0.0,999.9,0,755
4,2017,10,26,2017-10-26,51.1,39.5,9999.9,999.9,13.6,26.0,999.9,57.9,46.8,0.0,999.9,0,755
1,2017,02,13,2017-02-13,36.1,18.9,1026.2,10.0,8.6,15.0,25.1,45.0,27.0,0.0,999.9,0,718
1,2017,02,13,2017-02-13,36.9,19.9,9999.9,999.9,13.7,21.0,999.9,43.9,32.0,0.0,999.9,0,718
5,2017,10,27,2017-10-27,46.7,35.6,9999.9,999.9,19.8,26.0,999.9,57.9,38.7,0.0,999.9,0,819
5,2017,10,27,2017-10-27,45.3,33.6,1007.1,10.0,13.6,19.0,27.0,57.9,39.0,0.0,999.9,0,819
2,2017,02,14,2017-02-14,41.4,25.6,1012.1,10.0,11.0,19.0,27.0,51.1,34.0,0.0,999.9,0,713
2,2017,02,14,2017-02-14,42.4,26.7,9999.9,999.9,19.0,26.0,999.9,48.9,36.5,0.0,999.9,0,713
6,2017,10,28,2017-10-28,39.8,30.8,9999.9,999.9,15.9,21.0,999.9,41.9,37.9,0.0,999.9,0,717
6,2017,10,28,2017-10-28,38.7,31.1,1012.0,9.4,10.9,17.1,24.1,41.0,36.0,0.0,999.9,0,717
3,2017,02,15,2017-02-15,34.4,15.2,1011.5,10.0,12.1,18.1,22.9,46.0,28.0,0.0,999.9,0,673
3,2017,02,15,2017-02-15,34.1,19.6,9999.9,999.9,18.5,24.1,999.9,46.8,28.4,0.0,999.9,0,673
7,2017,10,29,2017-10-29,40.7,27.7,9999.9,999.9,12.5,17.1,999.9,45.9,37.0,0.0,999.9,0,696
7,2017,10,29,2017-10-29,40.0,27.8,1012.5,10.0,7.6,13.0,999.9,46.0,33.1,0.01,999.9,0,696
4,2017,02,16,2017-02-16,32.7,17.6,9999.9,999.9,10.1,15.0,999.9,36.9,30.7,0.0,999.9,0,671
4,2017,02,16,2017-02-16,35.1,12.5,1013.7,10.0,6.7,11.1,15.9,42.1,30.9,0.0,999.9,0,671
1,2017,10,30,2017-10-30,46.0,30.5,9999.9,999.9,19.7,32.1,999.9,47.8,43.2,0.0,999.9,0,708
1,2017,10,30,2017-10-30,45.0,30.4,1006.8,10.0,11.5,20.0,33.0,51.1,42.1,0.0,999.9,0,708
5,2017,02,17,2017-02-17,43.6,31.7,9999.9,999.9,11.0,20.0,999.9,63.7,35.8,0.0,999.9,0,832
5,2017,02,17,2017-02-17,46.4,28.9,1005.9,10.0,6.9,15.9,24.1,66.9,32.0,0.0,999.9,0,832
2,2017,10,31,2017-10-31,38.6,23.4,9999.9,999.9,18.9,28.0,999.9,43.0,35.6,0.0,999.9,0,758
2,2017,10,31,2017-10-31,37.8,22.7,1018.5,10.0,12.2,20.0,27.0,42.1,35.1,0.0,999.9,0,758
6,2017,02,18,2017-02-18,56.9,34.7,1005.4,10.0,8.2,12.0,19.0,70.0,45.0,0.0,999.9,0,748
6,2017,02,18,2017-02-18,55.3,36.7,9999.9,999.9,14.5,22.9,999.9,64.2,48.7,0.0,999.9,0,748
3,2017,11,01,2017-11-01,39.8,29.6,1017.5,9.3,6.8,13.0,18.1,44.1,37.0,0.0,999.9,0,825
3,2017,11,01,2017-11-01,40.9,28.6,9999.9,999.9,13.8,18.1,999.9,44.2,39.0,0.0,999.9,0,825
7,2017,02,19,2017-02-19,50.9,34.9,9999.9,999.9,4.2,7.0,999.9,55.6,45.7,0.0,999.9,0,674
7,2017,02,19,2017-02-19,51.4,33.0,1014.3,10.0,2.2,8.0,999.9,66.9,37.9,0.0,999.9,0,674
4,2017,11,02,2017-11-02,48.2,46.2,9999.9,999.9,10.6,22.0,999.9,51.1,44.2,0.0,999.9,0,722
4,2017,11,02,2017-11-02,47.6,46.5,1011.6,2.9,4.9,9.9,999.9,52.0,42.1,0.34,999.9,0,722
1,2017,02,20,2017-02-20,55.1,40.8,1018.8,8.3,7.4,15.0,21.0,69.1,46.0,0.0,999.9,0,711
1,2017,02,20,2017-02-20,46.8,39.3,9999.9,999.9,11.8,20.0,999.9,57.2,40.8,0.0,999.9,0,711
5,2017,11,03,2017-11-03,45.9,38.8,1024.7,8.9,10.4,14.0,17.1,50.0,39.9,0.07,999.9,0,789
5,2017,11,03,2017-11-03,47.0,39.6,9999.9,999.9,16.7,24.1,999.9,50.5,43.2,0.0,999.9,0,789
2,2017,02,21,2017-02-21,59.7,49.4,1013.0,8.7,8.0,13.0,20.0,64.9,54.0,0.08,999.9,0,679
2,2017,02,21,2017-02-21,56.3,49.5,9999.9,999.9,13.3,25.1,999.9,63.5,51.3,0.0,999.9,0,679
6,2017,11,04,2017-11-04,47.5,41.8,9999.9,999.9,17.5,28.0,999.9,50.2,45.0,0.0,999.9,0,756
6,2017,11,04,2017-11-04,46.0,41.2,1020.1,6.3,8.3,15.0,999.9,48.9,43.0,0.0,999.9,1,756
3,2017,02,22,2017-02-22,57.9,52.1,1008.8,6.1,8.2,15.0,21.0,66.9,52.0,0.05,999.9,1,703
3,2017,02,22,2017-02-22,55.5,53.1,9999.9,999.9,14.1,24.1,999.9,63.1,45.1,0.0,999.9,0,703
7,2017,11,05,2017-11-05,51.5,50.4,1009.7,3.3,2.9,15.0,19.0,53.6,48.9,0.44,999.9,1,773
7,2017,11,05,2017-11-05,50.7,50.0,9999.9,999.9,6.4,13.0,999.9,52.2,49.5,0.0,999.9,0,773
4,2017,02,23,2017-02-23,51.0,46.1,9999.9,999.9,15.1,24.1,999.9,63.1,37.6,0.0,999.9,0,655
4,2017,02,23,2017-02-23,51.6,44.0,1006.1,9.9,11.5,15.9,21.0,64.9,37.9,0.0,999.9,0,655
1,2017,11,06,2017-11-06,42.7,34.9,9999.9,999.9,16.0,22.9,999.9,51.3,36.1,0.0,999.9,0,717
1,2017,11,06,2017-11-06,41.7,32.8,1021.2,10.0,10.3,17.1,999.9,51.1,33.1,0.01,999.9,0,717
5,2017,02,24,2017-02-24,40.8,37.6,1001.9,5.2,9.1,14.0,20.0,44.1,37.9,0.22,999.9,0,660
5,2017,02,24,2017-02-24,37.9,37.6,9999.9,999.9,16.1,22.9,999.9,39.0,36.5,0.0,999.9,0,660
2,2017,11,07,2017-11-07,44.3,34.2,9999.9,999.9,15.9,20.0,999.9,45.3,41.4,0.0,999.9,0,678
2,2017,11,07,2017-11-07,43.4,33.4,1026.2,10.0,10.3,15.0,21.0,48.0,37.9,0.0,999.9,0,678
6,2017,02,25,2017-02-25,30.4,21.0,1008.9,8.8,13.4,20.0,28.0,44.1,23.0,0.01,999.9,0,599
6,2017,02,25,2017-02-25,29.8,23.3,9999.9,999.9,16.6,22.9,999.9,39.9,22.8,0.0,999.9,0,599
3,2017,11,08,2017-11-08,37.8,27.1,1027.5,10.0,4.6,8.9,999.9,46.9,28.9,0.0,999.9,0,758
3,2017,11,08,2017-11-08,41.9,27.8,9999.9,999.9,8.1,14.0,999.9,46.9,37.6,0.0,999.9,0,758
7,2017,02,26,2017-02-26,33.1,16.0,1017.4,10.0,11.5,19.0,31.1,48.9,24.1,0.0,999.9,0,576
7,2017,02,26,2017-02-26,32.8,17.7,9999.9,999.9,18.8,31.1,999.9,47.7,26.8,0.0,999.9,0,576
4,2017,11,09,2017-11-09,42.6,27.1,9999.9,999.9,15.2,26.0,999.9,45.7,36.9,0.0,999.9,0,656
4,2017,11,09,2017-11-09,39.0,25.9,1022.1,10.0,9.0,15.9,24.1,46.9,34.0,0.0,999.9,0,656
1,2017,02,27,2017-02-27,40.8,29.4,9999.9,999.9,13.0,22.0,999.9,47.1,36.9,0.0,999.9,0,633
1,2017,02,27,2017-02-27,42.8,27.3,1020.0,10.0,6.8,15.9,18.1,54.0,33.1,0.0,999.9,0,633
5,2017,11,10,2017-11-10,28.7,17.9,9999.9,999.9,15.9,28.0,999.9,36.0,25.0,0.0,999.9,0,678
5,2017,11,10,2017-11-10,24.9,11.2,1034.5,9.7,8.4,17.1,24.1,34.0,19.9,0.0,999.9,0,678
2,2017,02,28,2017-02-28,52.0,44.8,1011.4,8.7,11.4,15.0,24.1,59.0,46.9,0.01,999.9,0,631
2,2017,02,28,2017-02-28,47.1,44.4,9999.9,999.9,18.4,25.1,999.9,55.9,40.5,0.0,999.9,0,631
6,2017,11,11,2017-11-11,30.1,16.7,1031.2,10.0,7.9,11.1,17.1,37.0,26.1,0.0,999.9,0,688
6,2017,11,11,2017-11-11,31.7,19.0,9999.9,999.9,17.1,25.1,999.9,38.1,28.6,0.0,999.9,0,688
3,2017,03,01,2017-03-01,47.3,43.5,1001.6,5.8,10.5,22.0,31.1,59.0,32.0,1.5,999.9,0,742
3,2017,03,01,2017-03-01,45.6,43.9,9999.9,999.9,15.3,28.9,999.9,57.7,34.7,0.0,999.9,0,742
7,2017,11,12,2017-11-12,39.0,31.3,1026.5,8.9,3.5,8.0,999.9,41.0,37.0,0.01,999.9,0,666
7,2017,11,12,2017-11-12,40.8,31.0,9999.9,999.9,7.6,20.0,999.9,43.7,38.7,0.0,999.9,0,666
4,2017,03,02,2017-03-02,32.4,20.3,1022.5,10.0,10.0,25.1,32.1,36.0,28.9,0.05,999.9,0,629
4,2017,03,02,2017-03-02,31.7,20.8,9999.9,999.9,15.6,27.0,999.9,34.5,29.5,0.0,999.9,0,629
1,2017,11,13,2017-11-13,39.1,34.4,9999.9,999.9,8.9,12.0,999.9,41.2,36.3,0.0,999.9,0,718
1,2017,11,13,2017-11-13,37.9,34.4,1031.6,6.3,5.2,8.9,999.9,42.1,32.0,0.09,999.9,0,718
5,2017,03,03,2017-03-03,26.5,7.5,9999.9,999.9,14.7,26.0,999.9,32.0,22.1,0.0,999.9,0,673
5,2017,03,03,2017-03-03,27.8,6.1,1034.0,10.0,10.0,15.9,20.0,33.1,21.0,0.0,999.9,0,673
2,2017,11,14,2017-11-14,40.8,34.1,1026.6,7.1,7.3,14.0,20.0,50.0,33.1,0.0,999.9,0,700
2,2017,11,14,2017-11-14,42.2,35.4,9999.9,999.9,13.8,21.0,999.9,49.1,38.7,0.0,999.9,0,700
6,2017,03,04,2017-03-04,33.7,21.5,1034.6,9.2,9.0,15.9,22.0,42.1,28.4,0.0,999.9,0,633
6,2017,03,04,2017-03-04,31.7,23.5,9999.9,999.9,14.3,24.1,999.9,36.1,27.3,0.0,999.9,0,633
3,2017,11,15,2017-11-15,47.9,40.7,1013.7,7.9,10.6,15.0,21.0,52.0,44.1,0.05,999.9,0,709
3,2017,11,15,2017-11-15,48.0,41.7,9999.9,999.9,19.4,27.0,999.9,52.0,44.1,0.0,999.9,0,709
7,2017,03,05,2017-03-05,42.4,28.6,1025.2,10.0,12.1,18.1,27.0,61.0,33.1,0.0,999.9,0,662
7,2017,03,05,2017-03-05,40.5,30.5,9999.9,999.9,21.7,28.0,999.9,57.0,34.3,0.0,999.9,0,662
4,2017,11,16,2017-11-16,37.6,28.8,9999.9,999.9,16.6,27.0,999.9,49.8,34.5,0.0,999.9,0,765
4,2017,11,16,2017-11-16,36.2,27.6,1021.2,10.0,10.4,22.0,31.1,48.0,32.0,0.18,999.9,0,765
1,2017,03,06,2017-03-06,54.6,46.5,1014.8,9.8,15.3,20.0,32.1,60.8,52.0,0.0,999.9,0,683
1,2017,03,06,2017-03-06,52.6,47.3,9999.9,999.9,25.4,29.9,999.9,54.3,50.7,0.0,999.9,0,683
5,2017,11,17,2017-11-17,40.0,32.6,9999.9,999.9,17.2,28.9,999.9,45.9,37.6,0.0,999.9,0,741
5,2017,11,17,2017-11-17,39.5,31.9,1019.2,9.2,8.8,15.9,22.0,45.0,35.6,0.0,999.9,0,741
2,2017,03,07,2017-03-07,53.2,40.6,9999.9,999.9,27.9,35.0,999.9,61.9,44.1,0.0,999.9,0,683
2,2017,03,07,2017-03-07,54.5,39.4,1008.8,9.3,18.8,28.0,41.0,64.0,44.1,0.31,999.9,0,683
6,2017,11,18,2017-11-18,44.1,42.5,9999.9,999.9,21.1,35.0,999.9,48.2,37.6,0.0,999.9,0,698
6,2017,11,18,2017-11-18,43.7,41.9,1000.4,4.0,12.2,22.9,28.9,48.0,36.0,0.53,999.9,0,698
3,2017,03,08,2017-03-08,46.9,19.0,9999.9,999.9,26.8,42.9,999.9,50.7,43.3,0.0,999.9,0,667
3,2017,03,08,2017-03-08,46.3,19.0,1015.5,10.0,19.4,31.1,49.0,52.0,41.0,0.0,999.9,0,667
7,2017,11,19,2017-11-19,35.0,23.1,1015.6,10.0,12.3,19.0,28.0,39.9,30.0,0.57,999.9,0,690
7,2017,11,19,2017-11-19,35.6,23.3,9999.9,999.9,19.0,28.0,999.9,41.4,30.6,0.0,999.9,0,690
4,2017,03,09,2017-03-09,39.0,21.8,9999.9,999.9,13.4,31.1,999.9,49.6,33.8,0.0,999.9,0,676
4,2017,03,09,2017-03-09,39.3,18.5,1021.8,10.0,8.5,15.9,24.1,50.0,34.0,0.0,999.9,0,676
1,2017,11,20,2017-11-20,39.2,26.4,1015.0,10.0,11.8,19.0,27.0,54.0,30.0,0.0,999.9,0,762
1,2017,11,20,2017-11-20,40.5,25.7,9999.9,999.9,23.0,31.1,999.9,52.7,33.3,0.0,999.9,0,762
5,2017,03,10,2017-03-10,31.8,6.4,1027.5,10.0,12.1,19.0,31.1,37.0,27.0,0.0,999.9,0,666
5,2017,03,10,2017-03-10,30.5,12.9,9999.9,999.9,18.1,28.0,999.9,37.4,24.8,0.0,999.9,0,666
2,2017,11,21,2017-11-21,42.1,29.1,1009.4,10.0,13.3,20.0,31.1,48.0,34.0,0.0,999.9,0,673
2,2017,11,21,2017-11-21,44.1,29.2,9999.9,999.9,26.1,36.9,999.9,49.1,35.2,0.0,999.9,0,673
6,2017,03,11,2017-03-11,24.0,-4.8,1033.1,10.0,8.2,15.0,21.0,30.0,18.0,0.0,999.9,0,659
6,2017,03,11,2017-03-11,22.4,0.6,9999.9,999.9,13.9,21.0,999.9,27.7,19.2,0.0,999.9,0,659
3,2017,11,22,2017-11-22,29.2,15.3,1026.2,10.0,8.0,13.0,18.1,35.1,23.0,0.04,999.9,0,656
3,2017,11,22,2017-11-22,30.6,16.1,9999.9,999.9,13.9,22.0,999.9,35.1,26.4,0.0,999.9,0,656
7,2017,03,12,2017-03-12,26.4,5.6,9999.9,999.9,8.8,14.0,999.9,30.0,24.6,0.0,999.9,0,553
7,2017,03,12,2017-03-12,27.1,1.0,1032.2,10.0,5.7,13.0,22.9,36.0,19.9,0.0,999.9,0,553
4,2017,11,23,2017-11-23,37.2,21.7,1019.2,10.0,8.0,15.0,999.9,48.0,30.9,0.0,999.9,0,543
4,2017,11,23,2017-11-23,37.5,20.6,9999.9,999.9,13.1,17.1,999.9,46.9,33.4,0.0,999.9,0,543
1,2017,03,13,2017-03-13,28.6,23.5,9999.9,999.9,15.9,22.9,999.9,31.3,27.3,0.0,999.9,0,541
1,2017,03,13,2017-03-13,29.0,21.8,1024.7,5.5,10.2,18.1,20.0,33.1,26.1,0.01,1.2,0,541
5,2017,11,24,2017-11-24,46.2,31.6,9999.9,999.9,18.6,35.0,999.9,58.6,39.6,0.0,999.9,0,683
5,2017,11,24,2017-11-24,44.8,31.5,1007.6,10.0,10.0,18.1,26.0,62.1,34.0,0.0,999.9,0,683
2,2017,03,14,2017-03-14,26.8,18.4,9999.9,999.9,18.1,27.0,999.9,30.2,23.7,0.0,999.9,0,474
2,2017,03,14,2017-03-14,26.6,19.3,1026.1,4.4,12.2,19.0,31.1,30.9,21.2,0.06,5.1,1,474
6,2017,11,25,2017-11-25,48.8,35.9,1009.2,10.0,10.4,17.1,24.1,55.0,42.1,0.0,999.9,0,714
6,2017,11,25,2017-11-25,49.6,36.5,9999.9,999.9,17.8,32.1,999.9,55.8,43.7,0.0,999.9,0,714
3,2017,03,15,2017-03-15,24.1,7.7,1029.2,10.0,11.0,15.9,33.0,33.1,17.1,0.02,3.1,0,608
3,2017,03,15,2017-03-15,25.5,9.5,9999.9,999.9,18.6,26.0,999.9,31.3,22.5,0.0,999.9,0,608
7,2017,11,26,2017-11-26,42.5,26.3,9999.9,999.9,12.0,17.1,999.9,49.3,33.8,0.0,999.9,0,666
7,2017,11,26,2017-11-26,38.9,25.4,1022.0,10.0,6.6,13.0,999.9,48.9,28.0,0.0,999.9,0,666
4,2017,03,16,2017-03-16,29.8,11.9,1027.8,10.0,6.3,11.1,15.0,42.1,19.0,0.0,1.2,0,668
4,2017,03,16,2017-03-16,30.5,12.3,9999.9,999.9,10.4,17.1,999.9,39.4,25.7,0.0,999.9,0,668
1,2017,11,27,2017-11-27,47.2,35.9,9999.9,999.9,11.0,19.0,999.9,52.9,41.4,0.0,999.9,0,774
1,2017,11,27,2017-11-27,46.3,34.2,1017.4,10.0,4.5,8.0,999.9,57.0,36.0,0.0,999.9,0,774
5,2017,03,17,2017-03-17,37.3,32.4,9999.9,999.9,13.2,21.0,999.9,45.5,35.4,0.0,999.9,0,709
5,2017,03,17,2017-03-17,39.0,31.1,1019.8,6.5,8.0,11.1,19.0,48.9,35.1,0.03,1.2,0,709
2,2017,11,28,2017-11-28,55.8,35.8,1012.9,10.0,13.9,18.1,25.1,62.1,51.1,0.0,999.9,0,783
2,2017,11,28,2017-11-28,55.3,35.7,9999.9,999.9,23.6,33.0,999.9,61.9,50.7,0.0,999.9,0,783
6,2017,03,18,2017-03-18,42.4,31.8,1019.7,9.8,12.1,19.0,28.9,50.0,39.0,0.0,999.9,0,674
6,2017,03,18,2017-03-18,41.2,33.6,9999.9,999.9,15.7,22.0,999.9,46.8,38.3,0.0,999.9,0,674
3,2017,11,29,2017-11-29,44.3,27.7,1024.6,10.0,6.8,9.9,999.9,57.9,35.1,0.0,999.9,0,771
3,2017,11,29,2017-11-29,45.9,29.5,9999.9,999.9,12.0,19.0,999.9,58.3,41.4,0.0,999.9,0,771
7,2017,03,19,2017-03-19,38.2,32.7,9999.9,999.9,8.6,15.0,999.9,41.2,36.3,0.0,999.9,0,605
7,2017,03,19,2017-03-19,41.5,30.6,1027.0,10.0,5.2,9.9,20.0,53.1,30.9,0.0,999.9,0,605
4,2017,11,30,2017-11-30,47.3,29.1,1018.3,10.0,8.8,15.9,26.0,55.0,41.0,0.0,999.9,0,751
4,2017,11,30,2017-11-30,47.4,30.2,9999.9,999.9,14.5,20.0,999.9,52.5,43.9,0.0,999.9,0,751
1,2017,03,20,2017-03-20,42.1,37.3,9999.9,999.9,13.7,24.1,999.9,49.1,38.7,0.0,999.9,0,696
1,2017,03,20,2017-03-20,47.9,39.4,1017.5,9.2,9.6,18.1,26.0,54.0,43.0,0.43,999.9,0,696
