"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","sndp","NUM_CRIMES"
"3068",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,77.5,999.9,0.763948497854077
"3069",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,70.8,999.9,0.706008583690987
"3070",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,82.4,999.9,0.931330472103004
"3071",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,77.6,999.9,0.63519313304721
"3072",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,86.5,999.9,0.736051502145923
"3073",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,76.7,999.9,0.766094420600858
"3074",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,80.1,999.9,0.766094420600858
"3075",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,84.9,999.9,0.665236051502146
"3076",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,75.7,999.9,0.675965665236052
"3077",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,72,999.9,0.678111587982833
"3078",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,81.5,999.9,0.802575107296137
"3079",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,80.2,999.9,0.78755364806867
"3080",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,79.2,999.9,0.645922746781116
"3081",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,82.3,999.9,0.778969957081545
"3082",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,71.9,999.9,0.710300429184549
"3083",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,77.3,999.9,0.746781115879828
"3084",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,86,999.9,0.789699570815451
"3085",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,74.7,999.9,0.755364806866953
"3086",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,76.5,999.9,0.879828326180258
"3087",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,77.8,999.9,0.703862660944206
"3088",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,79.4,999.9,0.821888412017167
"3089",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,73.8,999.9,0.723175965665236
"3090",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,74.2,999.9,0.905579399141631
"3091",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,71,999.9,0.995708154506438
"3092",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,75.7,999.9,0.736051502145923
"3093",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,75,999.9,0.731759656652361
"3094",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,71.5,999.9,0.761802575107296
"3095",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,76.1,999.9,0.650214592274678
"3096",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,69.4,999.9,0.770386266094421
"3097",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,75.9,999.9,0.585836909871245
"3098",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,70,999.9,0.660944206008584
"3099",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,77.1,999.9,0.697424892703863
"3100",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,74,999.9,0.564377682403433
"3101",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,77.8,999.9,0.686695278969957
"3102",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,80.1,999.9,0.751072961373391
"3103",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,70.8,999.9,0.660944206008584
"3104",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,72.2,999.9,0.581545064377682
"3105",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,77.3,999.9,0.536480686695279
"3106",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,70.6,999.9,0.690987124463519
"3107",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,68.3,999.9,0.678111587982833
"3108",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,74.3,999.9,0.633047210300429
"3109",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,73.2,999.9,0.675965665236052
"3110",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,72.9,999.9,0.585836909871245
"3111",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,73.8,999.9,0.716738197424893
"3112",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,80.2,999.9,0.776824034334764
"3113",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,75.1,999.9,0.643776824034335
"3114",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,69.6,999.9,0.630901287553648
"3115",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,71.5,999.9,0.67381974248927
"3116",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,76,999.9,0.766094420600858
"3117",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,71.3,999.9,0.682403433476395
"3118",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,72.2,999.9,0.744635193133047
"3119",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,64.8,999.9,0.407725321888412
"3120",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,74.3,999.9,0.708154506437768
"3121",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,67.5,999.9,0.684549356223176
"3122",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,70.3,999.9,0.690987124463519
"3123",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,72.6,999.9,0.639484978540773
"3124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,66.1,999.9,0.560085836909871
"3125",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,66.8,999.9,0.536480686695279
"3126",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,67.4,999.9,0.931330472103004
"3127",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,68.4,999.9,0.65450643776824
"3128",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,64.1,999.9,0.545064377682403
"3129",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,68.1,999.9,0.59656652360515
"3130",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,68.1,999.9,0.639484978540773
"3131",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,68.4,999.9,0.67381974248927
"3132",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,68.4,999.9,0.48068669527897
"3133",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,71.6,999.9,0.699570815450644
"3134",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,68.8,999.9,0.658798283261803
"3135",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,70.8,999.9,0.545064377682403
"3136",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,76.6,999.9,0.639484978540773
"3137",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,73.9,999.9,0.630901287553648
"3138",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,63.6,999.9,0.517167381974249
"3139",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,73.2,999.9,0.42274678111588
"3140",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,81.6,999.9,0.626609442060086
"3141",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,79.4,999.9,0.560085836909871
"3142",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,74.2,999.9,0.699570815450644
"3143",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,64.7,999.9,0.448497854077253
"3144",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,75.1,999.9,0.768240343347639
"3145",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,73.1,999.9,0.474248927038627
"3146",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,48.8,999.9,0.431330472103004
"3147",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,46.9,999.9,0.626609442060086
"3148",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,59.8,999.9,0.542918454935622
"3149",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,47,999.9,0.465665236051502
"3150",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,56.7,999.9,0.560085836909871
"3151",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,49.2,999.9,0.525751072961373
"3152",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,79.7,999.9,0.907725321888412
"3153",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,60.1,999.9,0.61587982832618
"3154",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,68.3,999.9,0.581545064377682
"3155",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,49.2,999.9,0.517167381974249
"3156",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,56.3,999.9,0.555793991416309
"3157",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,61.7,999.9,0.590128755364807
"3158",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,56,999.9,0.566523605150215
"3159",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,62.9,999.9,0.40343347639485
"3160",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,48.6,999.9,0.551502145922747
"3161",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,46.5,999.9,0.487124463519313
"3162",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,54.1,999.9,0.551502145922747
"3163",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,38.5,1.2,0.255364806866953
"3164",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,60.3,999.9,0.452789699570815
"3165",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,63.1,999.9,0.581545064377682
"3166",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,60,999.9,0.57725321888412
"3167",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,52.3,999.9,0.611587982832618
"3168",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,42.3,999.9,0.377682403433476
"3169",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,44.9,999.9,0.214592274678112
"3170",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,36,2,0.278969957081545
"3171",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,48.1,999.9,0.510729613733906
"3172",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,50.3,999.9,0.521459227467811
"3173",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,49.5,999.9,0.605150214592275
"3174",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,44.2,999.9,0.585836909871245
"3175",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,50.8,999.9,0.431330472103004
"3176",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,58.3,999.9,0.542918454935622
"3177",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,37.9,999.9,0.48068669527897
"3178",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,37.2,999.9,0.407725321888412
"3179",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,42.5,999.9,0.579399141630901
"3180",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,38.3,999.9,0.489270386266094
"3181",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,34.2,999.9,0.521459227467811
"3182",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,32.4,999.9,0.521459227467811
"3183",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,42.1,999.9,0.414163090128755
"3184",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,39.4,999.9,0.512875536480687
"3185",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,34.7,1.2,0.439914163090129
"3186",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,42.1,999.9,0.469957081545064
"3187",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,28.4,2,0.255364806866953
"3188",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,45.5,999.9,0.504291845493562
"3189",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,28.5,1.2,0.641630901287554
"3190",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,33.1,2,0.856223175965665
"3191",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,48.6,999.9,0.457081545064378
"3192",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,24.6,999.9,0.474248927038627
"3193",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,34.8,999.9,0.53862660944206
"3194",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,40.4,999.9,0.562231759656652
"3195",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,37.2,999.9,0.575107296137339
"3196",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,39.1,999.9,0.379828326180258
"3197",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,30.2,999.9,0.439914163090129
"3198",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,35.2,999.9,0.105150214592275
"3199",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,14.9,2,0.188841201716738
"3200",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,17.3,2,0.255364806866953
"3201",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,39.5,999.9,0.439914163090129
"3202",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,38.5,999.9,0.437768240343348
"3203",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,40.9,999.9,0.433476394849785
"3204",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,30.5,2,0.0751072961373391
"3205",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,47.8,999.9,0.435622317596566
"3206",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,45.8,999.9,0.381974248927039
"3207",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,31.3,999.9,0.572961373390558
"3208",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,27.8,999.9,0.354077253218884
"3209",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,36.8,999.9,0.517167381974249
"3210",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,40.4,999.9,0.476394849785408
"3211",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,39,999.9,0.618025751072961
"3212",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,40.8,999.9,0.354077253218884
"3213",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,36,999.9,0.386266094420601
"3214",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,32,999.9,0.517167381974249
"3215",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,42.8,999.9,0.497854077253219
"3216",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,39.7,999.9,0.585836909871245
"3217",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,48.8,999.9,0.111587982832618
"3218",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,24.8,999.9,0.42274678111588
"3219",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,56.3,999.9,0.324034334763948
"3220",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,38.3,999.9,0.502145922746781
"3221",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,34.2,999.9,0.478540772532189
"3222",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,24.3,999.9,0.48068669527897
"3223",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,21.3,999.9,0.416309012875536
"3224",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,39.9,999.9,0.454935622317597
"3225",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,33.5,999.9,0.495708154506438
"3226",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,33.3,999.9,0.536480686695279
"3227",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,40.5,999.9,0.570815450643777
"3228",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,54.3,999.9,0.493562231759657
"3229",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,39.2,999.9,0.594420600858369
"3230",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,26.6,999.9,0.452789699570815
"3231",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,30.1,999.9,0.42274678111588
"3232",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,19.2,999.9,0.315450643776824
"3233",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,37.6,999.9,0.61587982832618
"3234",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,23.2,999.9,0.463519313304721
"3235",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,47.2,999.9,0.527896995708155
"3236",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,39,999.9,0.336909871244635
"3237",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,27.7,1.2,0.1931330472103
"3238",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,32.8,999.9,0.828042328042328
"3239",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,31.7,999.9,0.666666666666667
"3240",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,33.6,999.9,0.902116402116402
"3241",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,32.7,999.9,0.664021164021164
"3242",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,23.6,999.9,0.571428571428571
"3243",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,22.1,1.2,0.563492063492063
"3244",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,32.5,1.2,0.592592592592593
"3245",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,34.1,999.9,0.78042328042328
"3246",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,32.2,999.9,0.62962962962963
"3247",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,33.2,1.2,0.714285714285714
"3248",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,28.2,999.9,0.701058201058201
"3249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,36.6,1.2,0.777777777777778
"3250",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,34.2,999.9,0.854497354497355
"3251",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,33.5,999.9,0.753968253968254
"3252",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,34.9,999.9,0.687830687830688
"3253",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,32.6,1.2,0.746031746031746
"3254",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,32.3,999.9,0.674603174603175
"3255",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,34.2,999.9,0.698412698412698
"3256",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,30.9,1.2,0.510582010582011
"3257",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,36.3,999.9,0.507936507936508
"3258",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,31.1,999.9,0.87037037037037
"3259",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,36.1,1.2,0.764550264550265
"3260",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,39.6,999.9,0.87037037037037
"3261",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,23,1.2,0.666666666666667
"3262",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,26.1,999.9,0.812169312169312
"3263",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,24.7,999.9,0.738095238095238
"3264",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,42.4,999.9,0.708994708994709
"3265",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,28.5,1.2,0.547619047619048
"3266",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,46.5,999.9,0.677248677248677
"3267",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,10.2,1.2,0.357142857142857
"3268",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,32,1.2,0.693121693121693
"3269",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,29.5,1.2,0.687830687830688
"3270",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,6.3,2,0.576719576719577
"3271",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,39.5,999.9,0.997354497354497
"3272",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,29.7,2,0.862433862433862
"3273",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,41.4,999.9,0.616402116402116
"3274",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,25.1,999.9,0.563492063492063
"3275",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,25.3,1.2,0.582010582010582
"3276",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,19.7,999.9,0.621693121693122
"3277",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,23.6,1.2,0.767195767195767
"3278",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,34.1,1.2,0.619047619047619
"3279",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,42.1,999.9,0.772486772486772
"3280",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,30,999.9,0.701058201058201
"3281",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,41.7,999.9,0.788359788359788
"3282",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,31.2,2,0.619047619047619
"3283",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,37.7,999.9,0.394179894179894
"3284",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,30.7,1.2,0.67989417989418
"3285",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,29.7,1.2,0.664021164021164
"3286",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,29.9,1.2,0.518518518518518
"3287",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,35.7,999.9,0.838624338624339
"3288",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,18.6,2,0.603174603174603
"3289",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,36.7,999.9,0.793650793650794
"3290",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,21.9,999.9,0.764550264550265
"3291",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,27.1,1.2,0.521164021164021
"3292",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,28.6,3.1,0.494708994708995
"3293",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,30.5,1.2,0.727513227513228
"3294",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,24.5,3.1,0.476190476190476
"3295",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,36.3,999.9,0.740740740740741
